"sent_pos","source"
0,"Apple кризис нипочём Прибыль компании растёт, невзирая на все экономические шторма."
1,"Компания Apple сообщила, что по итогам первого квартала 2010 финансового года её  прибыль выросла на 50% и составила 3,38 млрд долларов."
2,"Выручка при этом выросла с прошлогодних 11,88 млрд долларов до 15,68 млрд."
3,"Наиболее активно в отчётном периоде росли продажи смартфона iPhone (+100% к уровню первого квартала 2009 финансового года)."
4,"Их продано 8,7 млн штук."
5,"Продажи компьютеров семейства Macintosh выросли на 33%."
6,"Стоит отметить, что мощный конкурент Apple на рынке ПО и интернет-сервисов, компания Google, также демонстрирует выдающиеся финансовые результаты."
7,"Так, в четвёртом квартале 2009 года корпорации удалось нарастить выручку на 17% до 6,67 млрд долларов."
8,"При этом чистая прибыль составила 1,97 млрд долларов, что в пять раз больше показателей конца 2008 года."
9,"О противостоянии Apple и Google читайте в статье Частного корреспондента «Битва гигантов»"
