"sent_pos","source"
0,"В России создан научно-образовательный центр «Информационные технологии освоения шельфа» Центр интеллектуальных технологий появился на базе Национального исследовательского университета МФТИ и Института океанологии им."
1,"П.П. Ширшова."
2,"В марте в Национальном исследовательском университете МФТИ создан научный центр по разработке интеллектуальных технологий освоения нефтегазовых месторождений на морском шельфе."
3,"Шельф — зона притяжения человеческих интересов, включая экономику, политику, безопасность и т.д. Углеводородные ресурсы придают континентальному шельфу значение стратегического резерва, и технологии его освоения оказываются стратегическими технологиями."
4,"С освоением ресурсов шельфа связаны и ближайшие экономические перспективы России."
5,"К решению важной и благородной задачи освоения шельфа привлекаются колоссальные ресурсы и лучшие кадры."
6,"«Создание на физтехе научно-образовательного цента в области информационных технологий освоения шельфа позволит уже в этом году начать разработку прикладных информационных систем для комплексного мониторинга экологической обстановки и управления процессом добычи углеводородов на морском шельфе."
7,"Это позволит значительно усилить позиции России на мировой арене, ведь сейчас все новые методы в освоении морского шельфа делаются в большей степени зарубежными фирмами», — отметил замдиректора ИО РАН, директор НОЦ Леопольд Лобковский."
8,"Основной целью деятельности нового научно-образовательного центра является разработка новых образцов технических средств, таких как современные подводные аппараты, телекоммуникационные спутниковые системы, аппаратура для оснащения научно-исследовательских судов и буровых платформ."
9,"Основными районами выполнения геолого-геофизических, экологических и других исследований на российском шельфе в первую очередь станет Каспийский регион, а также месторождения на Сахалине и в Арктике."
10,"Также в рамках деятельности центра будет проводиться подготовка кадров для предприятий топливно-энергетического комплекса и предприятий — разработчиков аппаратуры для оснащения интеллектуальных буровых платформ."
