"sent_pos","source"
0,"Похолодания так и не предвидится К пятнице метеорологи обещают 41 градус жары."
1,"Минувшие выходные позволили жителям центральных регионов вдохнуть хоть немного прохлады (конечно, весьма относительной на фоне 38-градусной жары)."
2,"Однако облегчение в виде дождей и небольшого понижения температуры пришло ненадолго."
3,"Синоптики уверяют, что аномальная жара на этой неделе отступать не собирается."
4,"«Дождь, который прошёл местами в Центральном регионе, — внутримассовый, то есть не тот, который приносит холодный погодный фронт."
5,"Тенденции к понижению температуры мы пока также не наблюдаем."
6,"Скорее, наоборот: к пятнице пока прогнозируется 41 градус тепла...» — цитирует NEWSru.com неутешительный прогноз дежурного специалиста Росгидромета Антона Родионова."
7,"По словам метеорологов, есть малая надежда, что начиная со следующей недели погода в конце концов пощадит россиян."
8,"Однако столь долгосрочные прогнозы нередко бывают ошибочными."
9,"Однако все показания свидетельствуют о том, что в ближайшие дни ветер переменится на юго-западный."
10,"Это почти наверняка приведёт к тому, что дым от торфяных пожаров будет направляться в менее заселённые территории."
11,"Напомним также, что в результате крупных пожаров в Воронежской, Московской, Нижегородской и Рязанской областях уже погибло 30 человек, огнём уничтожены целые посёлки и тысячи гектаров леса."
12,"О непростой экологической обстановке в российской столице читайте в статье Частного корреспондента «Горький дым национальных ресурсов: Москва в чаду торфяном»"
