"sent_pos","source"
0,"Подробности обвинения не разглашаются, известно лишь, что преступление, в котором подозревают Чиркина, было совершено в период с декабря 2010 по апрель 2012 года."
1,"Главнокомандующий сухопутными войсками генерал-полковник Владимир Чиркин отправлен в отставку, пишет «Ъ»."
2,"Прошение об отставке было написано Чиркиным в октябре, а 2 декабря президент РФ Владимир Путин подписал указ об освобождении его от должности."
3,"Причиной ухода Чиркина с поста главкома Сухопутных войск стало предъявленное ему главным военным следственным управлением СКР обвинение в получении взятки."
4,"Подробности обвинения не разглашаются, известно лишь, что преступление, в котором подозревают Чиркина, было совершено в период с декабря 2010 по апрель 2012 года, когда он занимал пост командующего Центральным военным округом."
5,"По неофициальным данным, расследование, фигурантом которого стал Чиркин, было начато после того, как проверка военной прокуратуры выявила факты продаж принадлежащих военным зданий и земельных участков по ценам ниже рыночных."
6,"Было возбуждено дело о мошенничестве, в ходе расследования которого следователи заподозрили командующего Центральным военным округом в том, что он за взятки давал разрешения на сомнительные сделки."
7,"Активные следственные действия по возбужденному в отношении Чиркина делу начались в октябре 2013 года."
8,"Тогда же, пишет «Коммерсантъ», следствие обратилось к министру обороны Сергею Шойгу с ходатайством об отстранении Чиркина от должности на время расследования."
9,"По мнению следователей, Чиркин, занимая высокий пост в Минобороны, мог оказать давление на свидетелей из числа подчиненных."
10,"После этого, по сведениям источников издания в аппарате главы Минобороны, Шойгу предложил Чиркину написать заявление об отставке по собственному желанию."
11,"Расследование дела, возбужденного в отношении Чиркина, находится в завершающей стадии, сообщили источники издания в правоохранительных органах."
12,"Ожидается, что в ближайшее время ему будет предъявлено обвинение в окончательной редакции."
13,"Экс-главком Сухопутных войск своей вины не признает."
