"sent_id","par_id","source","book_id","par_pos","sent_pos"
16895,5513,"Судом Партизанского района города Минска экс-кандидат в президенты Беларуси Андрей Санников был приговорен к 5 годам лишения свободы в колонии усиленного режима.",347,1,1
16896,5514,"Согласно сообщению государственного информационного агентства БелТА, судья заявила, что «с ноября по декабрь 2010 года Андрей Санников по предварительному сговору с группой лиц предпринял действия для организации массовых беспорядков, а также руководил ими».",347,2,1
16897,5515,"Обвинительные приговоры были вынесены и другим участникам процесса: Илья Васильевич, Федор Мирзоянов и Владимир Яроменак проведут в колонии усиленного режима 3 года, Олег Гнедчик — 3,5 года.",347,3,1
16898,5516,"По сообщению оппозиционных СМИ Беларуси, после оглашения приговора присутствующие в зале начали скандировать: «Свободу!», «Позор власти!».",347,4,1
16899,5516,"В ходе процесса Санников выступил с заявлением: он сообщил, что в изоляторе КГБ его пытали и унижали его человеческое достоинство.",347,4,2
16900,5516,"По его словам, во время допросов, лично председатель КГБ угрожал жизни и здоровью его жены и сына.",347,4,3
16901,5517,"Андрей Санников — бывший заместитель министра иностранных дел Беларуси.",347,5,1
16902,5517,"В 1996 году он ушел в отставку в знак протеста против действий президента Александра Лукашенко .",347,5,2
16903,5517,"По мнению независимых наблюдателей, Санников имел реальные шансы победить на президентских выборах в декабре 2010 года, если бы власти Беларуси обеспечили честный подсчет голосов.",347,5,3
16904,5518,"Марк Тоунер, исполняющий обязанности официального представителя Госдепартамента США, выступил сегодня со специальным заявлением:",347,6,1
16905,5518,"«Соединенные Штаты осуждают приговор, вынесенный 14 мая кандидату в президенты Андрею Санникову и другим демократическим активистам в Беларуси.",347,6,2
16906,5518,"Мы считаем политическими заключенными пятерых кандидатов — Владимира Некляева, Андрея Санникова, Виталия Рымашевского, Николая Статкевича и Дмитрия Уса, — а также других активистов, судимых после арестов, которые стали частью репрессий, связанных с выборами 19 декабря.",347,6,3
16907,5518,"Суровые приговоры, вынесенные 14 мая, а также продолжающиеся судебные процессы, безусловно, политически мотивированы.",347,6,4
16908,5518,"Беларусь должна незамедлительно и без каких-либо условий выпустить всех политических заключенных и остановить продолжающиеся нарушения прав человека, от которых страдают критики режима, остающиеся под угрозой преследований и неправосудных арестов.",347,6,5
16909,5518,"Результаты идущих в Беларуси судебных слушаний будут приняты во внимание Соединёнными штатами, которые продолжают рассмотрение своих отношений с Беларусью, а также дальнейших мер».",347,6,6
