"sent_pos","source"
0,"Две столицы О гибридизации Петербурга с Москвой «Жить лучше в Питере, но с московской зарплатой»."
1,"С середины 1990-х по середину 2000-х эту фразу можно было часто услышать в библиотечных курилках, в рюмочных и кафе, в общественном транспорте и других местах незатейливого и необязательного повседневного общения между представителями образованного класса."
2,"Разумеется, это были питерские кафе и курилки."
3,"До определённого момента эта жизненная программа оставалась чистой утопией, лишённой (как и любая утопия) конкретной пространственной привязки: «московская» означала в данном случае просто «большая»."
4,"Затем многие (от офисного планктона до акул пера и капитанов бизнеса), воспользовавшись попутным политическим ветром, действительно отправились в Москву, на практике убедившись в том, что «московская» не обязательно значит «большая»."
5,"Правда, дóма их рассказам не верили, а самим домом всё больше становились купе и вагоны-рестораны, заполнявшиеся питерскими трудовыми мигрантами в ночь с пятницы на субботу и с воскресенья на понедельник."
6,"Москва встретила вновь прибывших рабочими местами, сдающимися квартирами и анекдотами про «питерских»."
7,"Относительные плюсы и минусы обмена своего довольно сомнительного культурного капитала на довольно реальный капитал, сконцентрировавшийся в Москве, каждый осознавал в индивидуальном порядке и с индивидуальной скоростью."
8,"Многие вернулись."
9,"Многие остались."
10,"2003 год стал не только годом трёхсотлетнего юбилея Санкт-Петербурга, но и годом ответного хода со стороны Москвы."
11,"Если за несколько лет до этого Москву повенчали с питерской административно-бюрократической элитой, то теперь пришло время московскому бизнесу оплодотворить требовавшие «реконструкции и сноса» обветшавшие пространства Петербурга."
12,"Появился и новый губернатор, способный обеспечить эту процедуру."
13,"Вслед за хлынувшими финансовыми потоками, очищением города от мелкого местного бизнеса (портящего исторический облик Петербурга) и появлением крупных торговых сетей (делающих этот облик не только историческим, но и современным) возникла встречная миграция."
14,"Не такая массовая и состоящая в основном из московских топ-менеджеров, которые должны были управлять этим новым бизнесом."
15,"Если питерский поток рубежа 1990—2000-х увеличил количество поездов, связывавших два города, встречное движение, начавшееся в 2003-м, умножило количество купе и целых поездов повышенной комфортности."
16,"Взаимоотношение двух городов всё больше напоминало систему сообщающихся сосудов, причём закольцованных в замкнутый контур; так что вопрос «Кто кем рулит?», как обычно, терялся в одной из многочисленных офшорных зон."
