"sent_pos","source"
0,"Ужасающие последствия урагана Санта Роса в Аргентине, привели к тому, что уровень воды в Рио де Ла Плата, на берегу которой стоит столица, поднялся более чем на 3,5 метра."
1,"Это сильнейшее, за последние 10 лет наводнение в Буэнос Айресе."
2,"Второй день подряд, местные власти проводят эвакуацию жителей районов Буэнос Айреса -Quilmes, Berisso, Ensenada, Magdalena, Tigre y San Fernando."
3,"Детей, беременных женщин и стариков вывозят на специальных спасательных надувных лодках."
4,"Более 2000 человек покинули свои жилища и разместились по административным зданиям ."
5,"Национальный метеорологический центр (Servicio Meteorológico Nacional (SMN)), предупреждает население о приближающихся ливнях с грозами и сильнейшим ветром ( от 50-70 км.час)."
6,"Гражданская оборона Буэнос Айреса, информирует жителей района Палермо (Palermo),о частичном затоплении лесного массива района и проспекта Сармиенто (avenida Sarmiento)."
7,"Перекрыто движение транспорта, на одном из центральных проспектов столицы Либертадор (Libertador)."
8,"Администрация города, информирует Правительство об огромных экономических потерях."
9,"Хорошо известный ураган ""Санта Роса"", приходит в Аргентину в одно и тоже время в конце августа начале сентября и приносит с собой кроме понижение температуры проливные дожди, молнии, грозы и сильные порывы ветра."
10,"С научной точки зрения этот повторяющийся феномен, объясняется тем , что именно в это время года теплый влажный воздух под воздействием солнечной радиации перерастает в ужасный ураган с громами, молниями, понижением температурой, и самое главное с сильными порывами ветра."
11,"Однако в народе существует легенда объясняющий приход ""Санта Росы"" с другой точки зрения."
12,"А именно... Ураган был назван в честь Изабель Флорес де Олива (Isabel Flores de Oliva), канонизированной Папой Клементом X (Clemente X) 12 октября 1671 года."
13,"По истории в 1615 году голландский флот причалил к берегам Перу , чтобы атаковать прибрежные районы."
14,"Монахиня Изабель, начала молиться, чтобы голландцы одумались и вернулись к себе на Родину."
15,"В это время поднялась страшная буря, которая так и не дала возможности кораблям приблизиться к берегу."
16,"Глубоко верующее население посчитало это заслугой Изабель."
17,"Монахиня прожила еще 7 лет после этого и умерла в свои 31 год."
