"sent_pos","source"
0,"Агрессия уродства «Настоящая» английская ведьма не слишком похожа на гламурную красотку с обложки Книга Юлии Игиной посвящена феномену охоты на ведьм в Англии с 1542 по 1736 год."
1,"Ситуация в этой стране была уникальной."
2,"Здесь, в отличие от континентальной Европы, где вера в ведовство считалась ересью, главным «еретиком» стало… государство, которое на указанный период официально признало реальность того вреда, который, по народным верованиям, причиняет своим жертвам ведьма."
3,"В «магических специалистах» в английской глубинке в то время не было недостатка."
4,"В компетенции знахарок находилось акушерство, уход за детьми и больными."
5,"Традиция делила таких колдуний на белых и черных."
6,"Первые служили обществу, вторые в порядке сведения личных счётов наводили порчу."
7,"Именно такие представления о жизни позволяли членам деревенского сообщества оставаться неунывающими оптимистами, то есть находить «разумные» объяснения для неожиданных неудач и несчастных случаев, неизлечимых болезней и т.п. До первого антиведовского билля самым распространённым способом избавления от подобных напастей была попытка примирения с ведьмой со стороны потерпевшего."
8,"Однако книга Игиной не про народные верования."
9,"Ведовство интересует историка как комплексное явление, зависящее от целого ряда факторов: позиции власти, состояния медицины, научной мысли и даже… средств массовой информации."
10,"Дело в том, что чрезвычайно важным источником сведений о ведовстве в этот период для довольно многочисленного на тот момент грамотного сельского населения стали книжки с картинками — анонимные пропагандистские памфлеты, которые рассказывали о судах над ведьмами."
11,"Игина специально рассматривает приемы, с помощью которых этим повествованиям придавался «характер достоверности», — даты, названия местностей, детали, имитация стиля официальных документов, косвенная речь обвиняемых и свидетелей, замечательные формулы вроде «признано соответствующим правде» или «написано правильно, на основании проверенных фактов»."
12,"Героиня антиведовских памфлетов разительным образом отличается от гламурной волшебницы из современного рекламного клипа."
13,"Как правило, это малоимущая, безмужняя, некрасивая, больная и глубоко несчастная женщина, тайно или явно ненавидящая окружающих."
14,"Причём в памфлетах она обрела новые черты, несвойственные традиционному фольклору, зато очень подходящие для конструируемого образа врага: её агрессия уже не увязывается с каким-то конкретным конфликтом с потерпевшим, а становится немотивированной."
15,"Охота на ведьм стала слишком популярной среди английских пуритан, а потому, в конце концов, и была свёрнута властями."
16,"Теория одержимости ведьмы дьяволом в умах англичан уступила место медицине, связавшей это явление с истерией и меланхолией."
17,"Однако, думается, проанализированный Юлией Игиной сюжет остаётся актуальным по сей день, главным образом благодаря той зловещей роли, которую сыграло в нём государство."
