"sent_pos","source"
0,"В среду началась новая сессия Конгресса США."
1,"Вновь избранные конгрессмены были приведены к присяге."
2,"Республиканское большинство взяло под контроль Палату представителей."
3,"Место спикера Палаты представителей в новом Конгрессе занял республиканец Джон Бенер."
4,"Он стал преемником первой женщины-спикера Нэнси Пелоси и получил молоток (символ власти спикера) из рук своей предшественницы."
5,"Бонер объявил, что цель нового Конгресса – вернуть управление страной в руки граждан."
6,"Республиканцы, которые в результате промежуточных выборов также увеличили свое присутствие в Сенате, обещают ликвидировать реформу здравоохранения, начатую президентом Обамой."
7,"Бенер уже назвал реформу здравоохранения «убийцей рабочих мест», поскольку она будет очень дорогой для госбюджета."
8,"Джон Бенер заявил, что страна находится в сложной ситуации, когда на каждые 10 трудоустроенных граждан приходится один безработный, а цены на медицинские услуги для семей и малого бизнеса постоянно растут."
9,"Республиканцам, однако, вряд ли удастся поставить крест на усилиях президента, однако они могут преуспеть в том, что будут ставить препятствия на пути реформы здравоохранения посредством сокращения финансирования."
10,"Демократы, потерявшие места в Конгрессе после ноябрьских выборов, заявляют, что такие действия будут безответственными и нанесут вред американскому народу."
11,"Демократы готовятся «дать отпор» Президент Обама в свою очередь написал на своей страничке в социальной сети Twitter, что республиканцы намерены встать на пути прогресса."
12,"Их первой жертвой, по словам президента, становится реформа здравоохранения."
13,"В этой связи Барак Обама призвал однопартийцев-демократов «дать отпор» республиканцам."
14,"Ожесточенные дебаты между республиканцами и демократами ожидаются также по поводу инициатив американского правительства по стимулированию экономики."
15,"Еще одним камнем преткновения будет вопрос об увеличении долгового потолка для федеральных заемов в попытке покрыть дефицит размером более триллиона долларов."
16,"В планах республиканцев также попытки сократить федеральные расходы и сократить госаппарат."
17,"Бывший спикер палаты представителей, Нэнси Пелоси, которая сейчас является главой демократического меньшинства, отметила, что борьба с дефицитом будет одним из главных приоритетов демократов Палаты представителей 112 созыва."
18,"Также на повестке дня создание рабочих мест и укрепление экономических позиция среднего класса."
19,"В Сенате, где демократам удалось сохранить за собой большинство, спикер Гарри Рид заявил, что посвятит все усилия воплощению в жизнь планов Барака Обамы по созданию новых рабочих мест и укреплению экономики."
