"sent_pos","source"
0,"Меньше газа – ниже сборы ФТС может недовыполнить годовой план на полмиллиарда рублей."
1,"Федеральная таможенная служба вынуждена признать, что не сумеет выполнить поставленный Минфином РФ план по таможенным сборам."
2,"ФТС сможет пополнить государственную казну только тремя трлн."
3,"рублей, что на полмиллиарда меньше, чем предполагалось, пишут «Ведомости»."
4,"Отметим также, что Министерство финансов РФ было поставлено в известность о трудностях ФТС."
5,"Тем не менее, при перерасчёте бюджетного дефицита в сторону увеличения финансовое ведомство не стало снижать таможенникам ранее установленную планку по сборам."
6,"За счёт чего будут компенсированы выпадающие доходы – неизвестно."
7,"Недобор сборов руководство Федеральной Таможенной службы объясняет падением объёмов импорта и экспорта газа."
8,"По информации ФТС за 6 месяцев нынешнего года импорт голубого топлива упал на 42,6% до 71,7 млрд."
9,"долларов, экспорт газа, по официальным данным Минэнерго, уменьшился почти на 40%."
