"sent_pos","source"
0,"Попавшие под «Консоль» Спасение Крымской обсерватории путём её уничтожения То, что происходит сейчас с Крымской астрофизической обсерваторией, — типичный пример проблем постсоветской науки, которая оказалась не нужна ни власти, ни бизнесу, ни даже собственному руководству."
1,"Зато всем оказываются очень нужны занимаемые научными учреждениями площади зданий и земельных участков."
2,"А в случае с КрАО дополнительным стимулом к её погублению стала замечательная природа."
3,"Которую, впрочем, тоже уничтожат."
4,"КрАО была создана сразу после Великой Отечественной войны в предгорьях Крымских гор в достаточном удалении от городов и в месте с наилучшим в Крыму астроклиматом."
5,"Обсерватория принадлежала Академии наук СССР и была одним из ведущих астрономических учреждений Советского Союза."
6,"Вместе с ней рос и посёлок Научный, в котором жили учёные и работники КрАО."
7,"С распадом СССР КрАО стала принадлежать сначала Комитету по науке и технологиям, а затем Министерству образования и науки Украины."
8,"Поддержка от государства значительно уменьшилась."
9,"Однако основной коллектив учёных-астрономов, несмотря на перебои с зарплатой и электричеством, почти полное отсутствие оснащения для функционирования телескопов, продолжал работать."
10,"С улучшением ситуации в стране положение обсерватории стабилизировалось."
11,"Основные телескопы получили статус объектов национального достояния Украины и, начиная с 2000 года, стали получать поддержку от государства."
12,"Но основной угрозой обсерватории оказалось, как ни странно, не отсутствие финансирования."
13,"Как и по всей стране, началась приватизация жилья и его продажа."
14,"Значительная часть сотрудников, которые стояли у истоков КрАО, уже постарела и ушла из жизни."
15,"Их дома и квартиры достались детям, которые в большинстве своём не стали жить в Научном, а продали квартиры и уехали."
16,"Покупателями стали люди с деньгами, которые работают в других местах, а Научный рассматривают как удобное место проживания."
17,"Тут ведь есть все удобства: горячая вода, газ, электричество, магазины, но нет постоянного городского шума и других городских проблем, а есть прекрасная природа."
18,"Таким образом, обсерватория почти потеряла свой жилой фонд."
19,"При этом новых сотрудников надо было где-то селить."
20,"Для выкупа квартир у администрации КрАО денег, естественно, не было, а попросить их у государства она даже не попыталась, заявив, что «всё равно не дадут»."
21,"И пошла другим путём, заключив договор со строительной компанией «Консоль ЛТД»."
22,"Та предложила достроить стоящий под крышей жилой дом (он был начат ещё в советские времена, но так и не достроен), а за это построить в посёлке свой небольшой микрорайон: несколько домов, гостиницу, бассейн и другие сооружения."
23,"Всё это — в непосредственной близости (в 150 м) от телескопов."
24,"Сотрудники КрАО узнали об этом в июле 2008 года (более чем через год после подписания договора), причём чисто случайно."
25,"И, странным образом, не обрадовались такому способу «спасения» обсерватории."
26,"Наоборот, они начали активную борьбу с «Консолью» и с собственной администрацией."
27,"Поскольку очень быстро поняли, что строительство жилого комплекса в Научном уничтожит обсерваторию безвозвратно."
28,"Дело в том, что для наблюдательной астрономии принципиальным вопросом является астроклимат."
29,"Для ведения качественных наблюдений запылённость, загазованность и турбулентность атмосферы в месте наблюдения должны быть как можно ниже."
30,"То же относится и к внешней засветке (световому загрязнению)."
31,"Поэтому, например, невозможно строить обсерватории рядом с крупными городами."
32,"Там все неблагоприятные факторы максимальны."
33,"В КрАО в советское время были посажены сосны и ели, которые закрывали прямой свет от зданий, поставлены низкие фонари для уменьшения рассеянного света, был посажен сад, который препятствовал появлению пыли в воздухе."
34,"Кроме того, самих зданий, которые дают засветку и тепловые потоки (то есть турбулентность воздуха), было относительно мало, и они по возможности строились в отдалении от телескопов."
35,"Реализация проекта «Консоли» изменит ситуацию кардинальным образом."
36,"Многочисленные сооружения будут строиться рядом с телескопами, при этом будет уничтожаться и растительность (чтобы освободить место для строительства)."
37,"Запылённость, загазованность, турбулентность атмосферы и световое загрязнение возрастут многократно, что сделает качественные наблюдения невозможными, они просто утратят всякую научную ценность, после чего обсерваторию можно будет закрывать."
38,"Ведь уже сейчас КрАО работает «на пределе» из-за устаревания инструментов и роста засветки от Симферополя и Ялты."
39,"Появление же нескольких крупных домов в самом посёлке станет «контрольным выстрелом»."
40,"Таким образом, «спасение» обсерватории происходит путём её уничтожения."
41,"Разумеется, существует и теоретическая астрономия, но ею как раз удобнее заниматься в крупных городах, содержать ради неё посёлок в крымской глубинке совершенно ни к чему."
42,"Более того, парадоксальным образом проект «Консоли» уничтожает сам себя."
43,"В его рекламе акцент делается на «редкие растения, живописный ландшафт, самобытную природу», а также на «впечатления от крымской астрофизической обсерватории», где «около двух десятков телескопов» «скрыты в густой листве редких пород деревьев, привезённых более пятидесяти лет назад из Никитского ботанического сада."
44,"В итоге обсерватория превратилась в волшебный парк."
45,"И каждый, кто по нему гулял, наслаждался тишиной, свежим горным воздухом и потрясающей панорамой крымских гор»."
46,"Всё это правда."
47,"Сейчас."
48,"Но после постройки «жилого комплекса с гостиницей» исчезнут и «самобытная природа», и «волшебный парк», и «живописный ландшафт», и «тишина», и обсерватория."
49,"Даже апологеты проекта в администрации КрАО признают, что с постройкой жилого комплекса некоторые телескопы и научные направления придётся закрыть."
50,"То есть товар (квартиры) потеряет те самые потребительские качества, коими компания заманивает покупателей."
51,"Более того, в качестве специального «бонуса» покупатели получат крайне озлобленных «аборигенов», лишившихся работы и смысла жизни, которые вполне могут начать портить «пришельцам» жизнь разными способами."
52,"Не очень ясно, насколько это понимало руководство «Консоли», подписывая договор."
53,"Но администрация КрАО этого не понимать не могла."
54,"В связи с чем вспоминается высказывание «предатель хуже врага»."
55,"Борьба учёных со строителями и собственной администрацией продолжается почти два года."
56,"Учёные обратились к коллегам в стране и мире."
57,"Украинская астрономическая ассоциация приняла решение «считать крупномасштабное строительство невозможным» (документ приведён в конце статьи)."
58,"Заместитель министра образования и науки Стриха пообещал его выполнить."
59,"Но это оказалось только обещанием."
60,"Обращения к президенту Ющенко и премьер-министру Тимошенко были бесполезны."
61,"А после смены власти в стране для научного коллектива КрАО ситуация значительно ухудшилась, поскольку президент «Консоли» Владимир Константинов был доверенным лицом Виктора Януковича на президентских выборах и теперь возглавил Верховную раду Крыма и республиканское отделение Партии регионов."
62,"Однако под давлением учёных руководство пошло на сокращение планов строительства, предложив строить 4 дома вместо 10, обойтись без гостиницы, спортивно-оздоровительного комплекса и бассейна."
63,"После чего ситуация стала откровенно абсурдной."
64,"Потому что даже такой ограниченный вариант обсерваторию загубит, при этом и жилой комплекс теряет остатки потребительских качеств."
65,"То есть плохо будет всем, кроме, видимо, администрации КрАО."
66,"Весной 2010 года работы на стройке продолжились."
67,"Началась вырубка леса и расширение строительной площадки."
68,"Условия для наблюдений резко ухудшились, так как в воздух стало подниматься большое количество пыли."
69,"Научные сотрудники и защитники природы встали на пути грузовиков и бульдозеров."
70,"Рабочие не решились заваливать их камнями, строительство временно прекратилось."
71,"Однако техника «Консоли» не увезена, что явно говорит о планах продолжить строительство."
72,"И это при том, что разрешений на строительство нет, не решено даже, какой объём строительных работ будет выполнен (от 0 до 4 домов)."
73,"Продолжение строительства будет означать форсированное уничтожение КрАО, хотя и «Консоли» счастья не принесёт, ведь проект уже изуродован, все сроки сорваны."
74,"Лишь администрация обсерватории явно «возьмёт своё»."
75,"Впрочем, если в этом конфликте даже удастся победить учёным, принципиально это не решит проблемы обсерватории."
76,"Зачем Украине астрономия, тем более наблюдательная?"
77,"Да, разумеется, страна не может считаться развитой, если у неё нет собственной фундаментальной науки, поскольку технический прогресс возможен только на основе знаний, которые нельзя купить на рынке за деньги."
78,"Но попробуйте это объяснить представителям нынешней украинской власти."
79,"Или оппозиции, бьющейся в истерике из-за потери власти."
80,"Есть подозрение, что проще будет пробить головой бетонную стену."
81,"Если даже руководство самой обсерватории наукой в общем-то не интересуется, то чего ждать от политиков и бизнесменов?"
82,"Тем более что почти все политики «по совместительству» — бизнесмены."
