"sent_pos","source"
0,"Взрыв в Кабуле — погибли 3 и ранены 70 человек Сегодня рано утром в Кабуле у главных ворот представительства НАТО прогремел мощный взрыв."
1,"По официальным данным взорвалась машина управляемая террористом смертником."
2,"Погибли 3 человека и ещё 70 получили ранения."
3,"Все пострадавшие были гражданскими лицами, не военными."
4,"Среди пострадавших много детей и подростков, которые обычно собираются вблизи представительств иностранных государств и международных организаций и продают жевательную резинку иностранцам."
5,"Ответственность за теракт взяло на себя движение Талибан."
6,"Взрыв произошел в самом охраняемом районе Кабула, где также расположены президентский дворец и посольство США."
7,"Машина начинённая взрывчаткой как-то смогла преодолеть несколько постов афганской полиции, однако не смогла подъехать вплотную к представительству НАТО, которое защищено несколькими большими бетонными блоками и стальными воротами."
8,"По информации полученной от представителя Талибана Забулы Муджахида, взрывное устройство содержало около 500 кг взрывчатых веществ."
9,"Взрыв стал первой серьёзной акцией Талибана в Кабуле с февраля этого года, когда 8 боевиков атаковали несколько правительственных зданий, убив 20 человек."
10,"Взрыв произошел за два дня до намеченных на четверг выборов президента Афганистана."
11,"Целью взрыва было, вероятно, желание Талибана продемонстрировать, что они могут атаковать где угодно и когда угодно, а также запугать афганцев желающих участвовать в выборах."
