"sent_pos","source"
0,"«Большой шлем» шахмат 8 сентября в испанском Бильбао организаторы традиционных турниров: МТел, Линарес и Корус договорились о создании Ассоциации Большой шлем шахмат (Chess Grand Slam Association)."
1,"К трём традиционным турнирам присоединяется матч между компьютерами и гроссмейстерами, который уже дважды проводился в Бильбао."
2,"Присоединение матча в Бильбао — неожиданный сюрприз."
3,"Ранее предполагалось, что в серию «Большого шлема» будут включены либо турнир в Дортмунде, либо один из турниров в России."
4,"Во встрече принимали участие: Сильвио Данаилов (МТел), представители Бильбао:Антон Мадариага (Antón Madariaga,), Хуан Карлос (Juan Carlos) и Хосу Фернандес (Josu Fernández)(Бильбао), а также Мэр Линареса Хуан Фернандес (Juan Fernández)."
5,"Организаторы считают, что объединение позволит привлечь новых спонсоров."
6,"Они считают, что шахматная жизнь должна быть модернизирована и шахматы нуждаются в лучшем маркетинге."
7,"Организаторы «Коруса» участвовали во встрече по телефону."
8,"Чтобы обеспечить участие сильнейших шахматистов в серии «Большого шлема», организаторы договорились, что четыре сильнейших (по рейтингу) шахматиста должны играть или во всех четырёх турнирах, или ни в одном из них."
9,"В настоящий момент каждый турнир имеет собственный регламент, но организаторы ассоциации будут стремиться к унификации турниров."
10,"За победу в одном из турниров, шахматист получает 10 очков, за второе место — 6, за третье — 2."
11,"В каждом турнире могут играть от 6 до 14 шахматистов."
12,"Победители каждого турнира будут приглашены в Мастерс турнир, победитель которого получит 300 000 евро."
