"sent_pos","source"
0,"Северная Корея заявила, что она провела успешное испытание ядерного оружия."
1,"Северная Корея заявляет, что её ядерная программа направлена сугубо на оборонительные цели, в связи с агрессивной политикой США."
2,"В 2005 году Северная Корея объявила себя ядерной державой."
3,"Сегодня это заявление получило фактическое подтверждения."
4,"3 октября Северная Корея сделала предварительное объявление о предстоящем испытании."
5,"Большинство стран мира призывали Северную Корею отказаться от этих планов."
6,"Президент США Джордж Буш и Президент Южной Кореи Но Му Хён, что они не приемлют ядерных амбиций Северной Кореи."
7,"Согласно заявлению Агентства новостей Северной Кореи, подземное испытание ядерной бомбы было успешным и не произошло никаких выбросов радиоактивности."
8,"Это было первое испытание ядерного оружия с 1998 года, когда такие испытания провели Индия и Пакистан."
9,"Сейсмостанции США зафиксировали подземный толчок, который связывается с ядерным испытанием, в 01:35:27 (UTC)."
10,"По оценкам, мощность подорванного заряда составляет 5 — 15 килотонн."
11,"Официальными обладателями ядерного оружия являются США, Россия, Великобритания, Франция и Китай."
12,"Индия, Пакистан и Израиль — неофициальные ядерные державы."
13,"Четвёртой неофициальной ядерной державой стала Северная Корея."
