"sent_pos","source"
0,"2001—2010-й: книги, которые потрясали На арене — самые громкие авторы нулевых В список, представленный ниже, попали книги, по поводу которых шумели."
1,"Иногда шум был громким, иногда не очень, иногда почти неслышным, но всё-таки был."
2,"Но от качества книги уровень шума никак не зависел: он зависел от других, внелитературных факторов."
3,"2001-й."
4,"На прилавки книжных магазинов легла первая часть книги Александра Солженицына «Двести лет вместе» (М.: Русский путь, серия «Исследования новейшей русской истории»)."
5,"Том начинался беглым очерком о евреях на Руси — с древних времён до первого «значительного исторического скрещения еврейской и русской судьбы» при Екатерине II."
6,"А заканчивался 1916 годом."
7,"Цитата: «Сила их (евреев."
8,"— В.Ш.) развития, напора, таланта вселилась в русское общественное сознание."
9,"Понятия о наших целях, о наших интересах, импульсы к нашим решениям — мы слили с их понятиями."
10,"Мы приняли их взгляд на нашу историю и на выходы из неё»."
11,"Мысль чрезвычайно лестная для евреев, хотя и небесспорная."
12,"Тем не менее Солженицына обвинили в «просвещённом антисемитизме», в «оправдании погромной психологии» и т.п."
13,"Громче всех — Леонид Касис в статье «Еврейская энциклопедия — орган антисемитской мысли?"
14,"!» (НГ Ex libris, 12.07.2001)."
15,"Ему отвечала Наталья Солженицына, редактор книги: «Солженицын писал эту книгу, исходя «из доброжелательных поисков на будущее» и в надежде, что она «сослужит взаимному согласию» (НГ Ex libris, 17.07.2001)."
16,"2002-й."
17,"Вторую часть книги «Двести лет вместе», посвящённую такому близкому советскому времени (1917—1995), ожидали с болезненным нетерпением."
18,"Хотя там было всё то же, что в «Архипелаге ГУЛАГ»: евреи — большевики и чекисты, надзиратели и зэки."
19,"Цитата: «До лагерей и я так думал: «…никаких наций вообще нет, есть человечество."
20,"А в лагерь присылаешься и узнаёшь: если у тебя удачная нация — ты счастливчик, ты обеспечен, ты выжил!"
21,"Если общая нация — не обижайся."
22,"Ибо национальность — едва ли не главный признак, по которому зэки отбираются в спасительный корпус придурков… русские в «своих собственных русских» лагерях — опять последняя нация, как были у немцев…» И далее: евреи на Великой Отечественной, дело врачей, исход 1970-х, Александр Галич как абсолютное воплощение еврейского самосознания… Масштабный замысел Солженицына был перевернуть!"
23,"«Я призываю обе стороны — и русскую, и еврейскую — к терпеливому взаимопониманию и признанию своей доли греха…»."
24,"Перевернуть не перевернул, но удовольствие доставил."
25,"Ещё одно громкое событие года — роман «Господин Гексоген» Александра Проханова (М.: Ad Marginem)."
26,"Со страшненьким черепом Ленина на обложке (художник Андрей Бондаренко)."
27,"О том, как наши спецслужбы взрывали наши дома."
28,"И об операции по приходу во власть Избранника."
29,"С конспирологией, конечно."
30,"Автора клеймили «антисемитом», «одиозным публицистом» и т.п. И попрекали дружбой с Березовским."
31,"Однако молодые критики восхищались языком Проханова, его красочными глюками, его исключительным чувством (имперского советского) прошлого и предчувствием будущего."
32,"А также «мощнейшим техногенным пафосом» (Лев Пирогов)."
33,"«Яркое событие, такая бешеная и безумная книга» (Михаил Трофименков)."
34,"Цитата: «Все собравшиеся, увидев Избранника, потянулись к нему, словно к магниту."
35,"Избранник улыбался им всем и никому в отдельности."
36,"Здоровался со всеми сразу, прижимая руку к груди, глядя сквозь них в далёкие пространства, где блуждали лучи и синие тени."
37,"Лишь один Гречишников приблизился к Избраннику, обменялся рукопожатием, что-то негромко, наклонившись, говорил ему."
38,"Тот тихо внимал, улыбался, послушный, согласный со всем наперёд, но Белосельцеву издали чудилась в Избраннике странная отрешённость, невнимание к тому, о чём говорит Гречишников."
39,"Словно эти слова не имели для него смысла, а смысл имели блуждающие сквозь тучи лучи осеннего солнца, поджигавшие на далёких лесах красные и жёлтые пятна»."
40,"Собственно, с «Господина Гексогена» и пошла нынешняя слава Проханова."
41,"Получив за роман премию «Национальный бестселлер — 2002», он передал её в Фонд защиты Эдуарда Лимонова (который сидел тогда в саратовской тюрьме)."
42,"Стоит также вспомнить о книге Ирины Денежкиной «Дай мне!» (СПб: Лимбус Пресс)."
43,"Это жёсткая и сентиментальная проза, исполненная в духе «грязного реализма», своего рода предтеча сериала «Школа»."
44,"2003-й."
45,"Самая громкая книга года — «Байки кремлёвского диггера» Елены Трегубовой (М.: Ad Marginem, Коллекция «Трэш»)."
46,"Журналистка «Коммерсанта», проработавшая четыре года в кремлёвском пуле, рассказала о том, что видела, слышала и как это поняла."
47,"Вот названия главок: «Как я уволила из Кремля Шабдурасулова», «Как я стала юмашевской совестью», «Мой «друг» Володя Путин», «Как Путин кормил меня суши», «Одна ночь с Александром Стальевичем», «Кремлёвская пресс-хата», «Как Путин испортил мне Пасху», «Динамо-машина им. Б.А. Березовского», «Когда был Лесин маленьким»… Конечно, Трегубова слишком активно тянула одеяло на себя («Увидев меня, Лужков, разумеется, пригласил сесть с ним за стол»)."
48,"Конечно, её манера амикошонствовать, запросто называя обитателей политического олимпа Борька, Валя, Славка, Володя, раздражала… Но ничего более подробного из жизни «принимающих решения» никто не написал."
49,"Потом был взрыв у дверей её квартиры."
50,"Потом книга «Прощание кремлёвского диггера»."
51,"И политическое убежище в Англии."
52,"2004-й."
53,"Событием года можно считать «Священную книгу оборотня» Виктора Пелевина (М.: Эксмо)."
54,"Очень непростая love story лисички А Хули и генерал-лейтенанта ФСБ Саши Серого, он же волк-оборотень в погонах, а потом и сверхоборотень Пёс Пиздец."
55,"Лисичка при помощи хвоста и виртуальных секс-услуг откачивает у клиентов жизненную энергию."
56,"Генерал при помощи черепа пёстрой коровы и жутковатых камланий с воем откачивает нефть у российской земли."
57,"Цитата: «Он начал выть ещё человеком, но вой превратил его в волка даже быстрее, чем любовное возбуждение."
58,"Покачнувшись, он выгнулся дугой и повалился на спину."
59,"Трансформация произошла с такой скоростью, что он был уже почти полностью волком, когда его спина коснулась шинели."
60,"Ни на секунду не прекращая выть, этот волк несколько секунд бился в снегу, поднимая вокруг себя белое облако, а затем поднялся на лапы»."
61,"Вот какие люди у нас в ФСБ!"
62,"Сквозь причудливый сюжет просвечивало вполне реальное дело ЮКОСа, о чём напоминала весёлая надпись у входа на детскую площадку Нефтеперегоньевска: «Кукис-Юкис-Юкси-Пукс!» 2005-й."
63,"На арену вышла Оксана Робски, изящно помахивая дебютным романом «Casual/Повседневное» (М.: Росмэн)."
64,"Сюжет романа был прост, как античная драма."
65,"Вдова олигарха заказывает убийцу своего мужа."
66,"Заказ исполнен, но оказывается, что вдова ошиблась."
67,"Она исправляет ошибку, выясняет отношения с беременной любовницей убитого мужа и т.п. А под конец, устав от передряг, улетает в Индию, где находит новую любовь."
68,"Это был голос непосредственно из недр «праздного класса» (согласно определению Т. Веблена)."
69,"Цитата: «Вся Москва уехала в горы."
