"sent_pos","source"
0,"2001—2010-й: книги, которые потрясали На арене — самые громкие авторы нулевых В список, представленный ниже, попали книги, по поводу которых шумели."
1,"Иногда шум был громким, иногда не очень, иногда почти неслышным, но всё-таки был."
2,"Но от качества книги уровень шума никак не зависел: он зависел от других, внелитературных факторов."
3,"2001-й."
4,"На прилавки книжных магазинов легла первая часть книги Александра Солженицына «Двести лет вместе» (М.: Русский путь, серия «Исследования новейшей русской истории»)."
5,"Том начинался беглым очерком о евреях на Руси — с древних времён до первого «значительного исторического скрещения еврейской и русской судьбы» при Екатерине II."
6,"А заканчивался 1916 годом."
7,"Цитата: «Сила их (евреев."
8,"— В.Ш.)"
9,"развития, напора, таланта вселилась в русское общественное сознание."
10,"Понятия о наших целях, о наших интересах, импульсы к нашим решениям — мы слили с их понятиями."
11,"Мы приняли их взгляд на нашу историю и на выходы из неё»."
12,"Мысль чрезвычайно лестная для евреев, хотя и небесспорная."
13,"Тем не менее Солженицына обвинили в «просвещённом антисемитизме», в «оправдании погромной психологии» и т.п."
14,"Громче всех — Леонид Касис в статье «Еврейская энциклопедия — орган антисемитской мысли?"
15,"!» (НГ Ex libris, 12.07.2001)."
16,"Ему отвечала Наталья Солженицына, редактор книги: «Солженицын писал эту книгу, исходя «из доброжелательных поисков на будущее» и в надежде, что она «сослужит взаимному согласию» (НГ Ex libris, 17.07.2001)."
17,"2002-й."
18,"Вторую часть книги «Двести лет вместе», посвящённую такому близкому советскому времени (1917—1995), ожидали с болезненным нетерпением."
19,"Хотя там было всё то же, что в «Архипелаге ГУЛАГ»: евреи — большевики и чекисты, надзиратели и зэки."
20,"Цитата: «До лагерей и я так думал: «…никаких наций вообще нет, есть человечество."
21,"А в лагерь присылаешься и узнаёшь: если у тебя удачная нация — ты счастливчик, ты обеспечен, ты выжил!"
22,"Если общая нация — не обижайся."
23,"Ибо национальность — едва ли не главный признак, по которому зэки отбираются в спасительный корпус придурков… русские в «своих собственных русских» лагерях — опять последняя нация, как были у немцев…» И далее: евреи на Великой Отечественной, дело врачей, исход 1970-х, Александр Галич как абсолютное воплощение еврейского самосознания… Масштабный замысел Солженицына был перевернуть!"
24,"«Я призываю обе стороны — и русскую, и еврейскую — к терпеливому взаимопониманию и признанию своей доли греха…»."
25,"Перевернуть не перевернул, но удовольствие доставил."
26,"Ещё одно громкое событие года — роман «Господин Гексоген» Александра Проханова (М.: Ad Marginem)."
27,"Со страшненьким черепом Ленина на обложке (художник Андрей Бондаренко)."
28,"О том, как наши спецслужбы взрывали наши дома."
29,"И об операции по приходу во власть Избранника."
30,"С конспирологией, конечно."
31,"Автора клеймили «антисемитом», «одиозным публицистом» и т.п."
32,"И попрекали дружбой с Березовским."
33,"Однако молодые критики восхищались языком Проханова, его красочными глюками, его исключительным чувством (имперского советского) прошлого и предчувствием будущего."
34,"А также «мощнейшим техногенным пафосом» (Лев Пирогов)."
35,"«Яркое событие, такая бешеная и безумная книга» (Михаил Трофименков)."
36,"Цитата: «Все собравшиеся, увидев Избранника, потянулись к нему, словно к магниту."
37,"Избранник улыбался им всем и никому в отдельности."
38,"Здоровался со всеми сразу, прижимая руку к груди, глядя сквозь них в далёкие пространства, где блуждали лучи и синие тени."
39,"Лишь один Гречишников приблизился к Избраннику, обменялся рукопожатием, что-то негромко, наклонившись, говорил ему."
40,"Тот тихо внимал, улыбался, послушный, согласный со всем наперёд, но Белосельцеву издали чудилась в Избраннике странная отрешённость, невнимание к тому, о чём говорит Гречишников."
41,"Словно эти слова не имели для него смысла, а смысл имели блуждающие сквозь тучи лучи осеннего солнца, поджигавшие на далёких лесах красные и жёлтые пятна»."
42,"Собственно, с «Господина Гексогена» и пошла нынешняя слава Проханова."
43,"Получив за роман премию «Национальный бестселлер — 2002», он передал её в Фонд защиты Эдуарда Лимонова (который сидел тогда в саратовской тюрьме)."
44,"Стоит также вспомнить о книге Ирины Денежкиной «Дай мне!» (СПб: Лимбус Пресс)."
45,"Это жёсткая и сентиментальная проза, исполненная в духе «грязного реализма», своего рода предтеча сериала «Школа»."
46,"2003-й."
47,"Самая громкая книга года — «Байки кремлёвского диггера» Елены Трегубовой (М.: Ad Marginem, Коллекция «Трэш»)."
48,"Журналистка «Коммерсанта», проработавшая четыре года в кремлёвском пуле, рассказала о том, что видела, слышала и как это поняла."
49,"Вот названия главок: «Как я уволила из Кремля Шабдурасулова», «Как я стала юмашевской совестью», «Мой «друг» Володя Путин», «Как Путин кормил меня суши», «Одна ночь с Александром Стальевичем», «Кремлёвская пресс-хата», «Как Путин испортил мне Пасху», «Динамо-машина им."
50,"Б.А."
51,"Березовского», «Когда был Лесин маленьким»… Конечно, Трегубова слишком активно тянула одеяло на себя («Увидев меня, Лужков, разумеется, пригласил сесть с ним за стол»)."
52,"Конечно, её манера амикошонствовать, запросто называя обитателей политического олимпа Борька, Валя, Славка, Володя, раздражала… Но ничего более подробного из жизни «принимающих решения» никто не написал."
53,"Потом был взрыв у дверей её квартиры."
54,"Потом книга «Прощание кремлёвского диггера»."
55,"И политическое убежище в Англии."
56,"2004-й."
57,"Событием года можно считать «Священную книгу оборотня» Виктора Пелевина (М.: Эксмо)."
58,"Очень непростая love story лисички А Хули и генерал-лейтенанта ФСБ Саши Серого, он же волк-оборотень в погонах, а потом и сверхоборотень Пёс Пиздец."
59,"Лисичка при помощи хвоста и виртуальных секс-услуг откачивает у клиентов жизненную энергию."
60,"Генерал при помощи черепа пёстрой коровы и жутковатых камланий с воем откачивает нефть у российской земли."
61,"Цитата: «Он начал выть ещё человеком, но вой превратил его в волка даже быстрее, чем любовное возбуждение."
62,"Покачнувшись, он выгнулся дугой и повалился на спину."
63,"Трансформация произошла с такой скоростью, что он был уже почти полностью волком, когда его спина коснулась шинели."
64,"Ни на секунду не прекращая выть, этот волк несколько секунд бился в снегу, поднимая вокруг себя белое облако, а затем поднялся на лапы»."
65,"Вот какие люди у нас в ФСБ!"
66,"Сквозь причудливый сюжет просвечивало вполне реальное дело ЮКОСа, о чём напоминала весёлая надпись у входа на детскую площадку Нефтеперегоньевска: «Кукис-Юкис-Юкси-Пукс!» 2005-й."
67,"На арену вышла Оксана Робски, изящно помахивая дебютным романом «Casual/Повседневное» (М.: Росмэн)."
68,"Сюжет романа был прост, как античная драма."
69,"Вдова олигарха заказывает убийцу своего мужа."
70,"Заказ исполнен, но оказывается, что вдова ошиблась."
71,"Она исправляет ошибку, выясняет отношения с беременной любовницей убитого мужа и т.п."
72,"А под конец, устав от передряг, улетает в Индию, где находит новую любовь."
73,"Это был голос непосредственно из недр «праздного класса» (согласно определению Т. Веблена)."
74,"Цитата: «Вся Москва уехала в горы."
