"sent_id","par_id","source","book_id","par_pos","sent_pos"
42939,13933,"Рано успокоились",1528,1,1
42940,13933,"Лесные пожары продолжают бушевать в трёх регионах страны — Волгоградской, Самарской и Саратовской областях.",1528,1,2
42941,13934,"За минувшие сутки в Волгоградской области огнём было уничтожено более 500 строений, а также погибли пять человек.",1528,2,1
42942,13934,"Кроме того, с ожогами различной степени тяжести и отравлениями угарным газом госпитализированы около 20 человек.",1528,2,2
42943,13934,"Руководство региона провело экстренное заседание в связи с резко ухудшившейся пожароопасной ситуацией.",1528,2,3
42944,13934,"В настоящее время в области сохраняются три активных очага возгорания, с которыми не удаётся совладать из-за сильного ветра.",1528,2,4
42945,13934,"«Два из них в Жирновском районе — сёла Фоменково и Александровка, и один в Руднянском — населённом пункте Рудня»,",1528,2,5
42946,13934,"— цитирует  «Газета.Ru» представителя администрации региона.",1528,2,6
42947,13935,"Жара и порывистый ветер также повлекли за собой появление пожаров в Саратовской области, где зарегистрировано семь очагов возгорания — в Аткарском, Базарно-Карабулакском, Екатериновском, Новобурасском, Лысогорском и Петровском районах.",1528,3,1
42948,13935,"О жертвах и пострадавших в этом регионе страны, к счастью, не сообщается.",1528,3,2
42949,13935,"Режим ЧС введён и в Самарской области, где лесной пожар распространился на площадь 200 гектаров.",1528,3,3
42950,13935,"В МЧС не исключают, что огонь может перекинуться и на другие российские регионы.",1528,3,4
42951,13935,"Стихия прежде всего угрожает Астраханской области, Татарстану, Башкирии и Калмыкии.",1528,3,5
