"sent_pos","source"
0,"Мировая стабильность Си Цзиньпин пообещал вместе с США бороться с киберпреступностью ТАСС Китай и США в случае успешного взаимодействия способны выполнять роль краеугольного камня мировой стабильности."
1,"Конфронтация чревата бедствиями для обоих государств и других стран мира."
2,"Эту позицию изложил председатель КНР Си Цзиньпин на торжественном приеме, организованном в Сиэтле (штат Вашингтон) Национальным комитетом по американо- китайским отношениям и Американо-китайским деловым советом."
3,"""Если Китай и США будут хорошо сотрудничать, они могут стать краеугольным камнем безопасности во всем мире"", - отметил Си Цзиньпин."
4,"""Если им придется ввязаться в конфликт или конфронтацию, это приведет к бедствию для обеих стран и в остальных частях мира"", - предупредил он."
5,"Его речь во многом стала ответом на обеспокоенность, озвученную министром торговли США Пенни Прицкер."
6,"""В ходе визита председателя КНР на этой неделе было объявлено о ряде важных договоренностей."
7,"Это служит примером приверженности американских компаний поддержке развития Китая с помощью капитала и технологий мирового класса, - отметила министр."
8,"- Тем не менее мы и наши частные предприятия продолжаем испытывать серьезное беспокойство по поводу в целом нехватки правовой и регуляторной прозрачности, непоследовательной защиты интеллектуальной собственности, дискриминационной политики в области киберпространства и технологий""."
9,"Председатель КНР обещал не сворачивать с пути реформ и ускорить программу перехода к экономике открытого типа."
10,"""Китай не повернет вспять в этом процессе"", - отметил Си Цзиньпин."
11,"""Наш первоочередной приоритет - это поступательное развитие."
12,"Цель - обеспечение процветания народа"", - отметил он."
13,"По его словам, в настоящее время руководство КНР завершает выполнение задачи ""построения процветающих общества и страны""."
