"sent_pos","source"
0,"Геноцид армян Османской империей за минувшую неделю признала уже вторая страна Турция рискует рассориться со всей Европой."
1,"Накануне законодатели Швеции большинством голосов одобрили резолюцию, в соответствии с которой события с 1915 по 1917 год в Османской империи расцениваются как геноцид армянского народа."
2,"Отметим, что против принятия этого документа дальновидно выступили шведский МИД и комитет по международным делам, видимо, предвидя негативную реакцию Анкары и дальнейшее осложнение отношений между двумя странами."
3,"А реакция не заставила себя ждать."
4,"Как сообщает Lenta.ru, премьер-министр Турции Реджеп Тайип Эрдоган сегодня отказался от ранее запланированного в Стокгольм визита."
5,"Он должен был прибыть в Стокгольм 17 марта на двусторонний саммит."
6,"Эрдоган уже официально осудил решение шведского парламента, назвал его недружелюбным по отношению к Турции, а также пообещал отозвать своего посла."
7,"Таким образом, Швеция стала вторым государством, которое в течение недели приняло этот спорный документ."
8,"4 марта аналогичную резолюцию одобрили и американские конгрессмены."
9,"Турция тут же отозвала своего посла из Вашингтона."
10,"Отметим, что американские и шведские законодатели смогли принять резолюцию, признающую геноцидом истребление 2,5 млн армян и представителей других этнических групп Османской империи, с перевесом всего в один голос."
11,"Примечательно, что оба документа были приняты вопреки воле руководства стран."
12,"Кстати, госсекретарь США Хиллари Клинтон уже пообещала предпринять все меры, чтобы постараться заблокировать спорную резолюцию."
13,"Напомним, помимо Швеции и США, геноцид армян турками признают Россия, Германия, Канада и Франция."
