"sent_pos","source"
0,"Зимний коловорот."
1,"Сегодня солнце поворачивает с зимы на лето."
2,"Зимнее солнцестояние начнётся на территории России поздно вечером 21 декабря."
3,"С этого момента дни начнут становиться длиннее, а ночи, наоборот, короче."
4,"Правда, с 21 на 22 декабря нас ждёт самая длинная ночь в году."
5,"Зимнее солнцестояние, пожалуй, один из древнейших праздников на земле: считается, что он занимал важное место в культуре, начиная по крайней мере с неолита."
6,"В доказательство приводят такие археологические памятники, как Стоунхендж в Англии и Ньюгрейндж в Ирландии."
7,"Дело в том, что основная ось обоих сооружений указывает на точку восхода (Ньюгрейндж) или захода (Стоунхендж) солнца в день зимнего солнцестояния."
8,"В скандинавских и германских странах праздник зимнего солнцеворота назывался Йоль, а на Руси — коловорот или Коляда."
9,"Он был одной из главных точек отсчёта для занятия земледелием и строительством."
10,"И во всех без исключения традициях зимнее солнцестояние тесно связано с теплом и огнём, поэтому иногда его называют праздником свечей."
11,"Согласно одной из теорий, в языческой традиции бог солнца умирает (это происходит на языческий праздник Самхейн, который впоследствии переродился в Хеллоуин) и рождается вновь."
12,"Праздником его рождения и было зимнее солнцестояние."
13,"Любопытно, что в католической традиции день рождения бога происходит всего на несколько дней позже, 25 декабря."
