"sent_pos","source"
0,"Опасное повышение уровня воды в польских реках В основных польских реках уровень воды превысил допустимый."
1,"Ледоколы не справляются с дроблением из-за мороза, который сразу же скрепляет лёд."
2,"Наиболее опасная ситуация сложилась на Одере."
3,"Уже случались местные наводнения и специалисты предупреждают, что ситуация ухудшится."
4,"Ситуация на Одере продолжит ухудшаться Анджей Крефт В нескольких городах Силезии вода уже вызвала наводнения."
5,"В Хойне на улицах укладывают мешки с песком."
6,"Похожая ситуация наблюдается в притоках Одера."
7,"В Малопольском и Мазовецком воеводствах угрожает подъёмом воды Висла."
8,"В Вышогруде уровень воды был превышен на 100 сантиметров."
9,"В Плоцке введён режим чрезвычайной ситуации."
10,"Повышение уровня воды в водохранилище угрожает Влоцлавеку."
11,"Предлагается прокладка специального водоотводного канала, по которому вода благополучно уйдёт вниз по Висле."
