"sent_pos","source"
0,"Марк Уэббер одержал вторую подряд победу, на этот раз на Гран-при Монако."
1,"Вторым к финишу пришёл его партнёр по команде Ред Булл - Себястьян Феттель."
2,"Роберт Кубица из Рено - третий."
3,"На старте Уэббер удержал первое место, а Феттель обошёл Кубицу."
4,"Хюлкенберг разбил машину в тоннеле и на трассе появилась машина безопасности."
5,"Алонсо, стартовавший с питлейна, воспользовался ситуацией и провёл пит-стоп."
6,"За машиной безопасности из гонки выбыл Баттон — механики забыли вытащить заглушку из левого понтона и двигатель перегрелся."
7,"После первой волны пит-стопов Алонсо вышел на шестое место."
8,"На 31-ом круге машину разбил Баррикелло."
9,"Петров проколол колесо и был вынужден отправиться на незапланированный пит-стоп."
10,"На трассе вновь появилась машина безопасности."
11,"Вскоре гонка возобновилась в нормальном режиме, но на 43-ем круге машина безопасности вновь возглавила пелотон — в третьем повороте открылась крышка люка дренажной системы."
12,"За четыре круга до финиша Трулли и Чандхок столнулись в шестнадцатом повороте, на трассе вновь появилась машина безопасности."
13,"Петров остановил машину в боксах."
14,"На рестарте, на последнем круге, машину Алонсо повело при разгоне перед стартовой прямой."
15,"Этим воспользовался Шумахер и вышел вперёд."
16,"После гонки стюарды рассмотрели этот инцидент и оштрафовали Шумахера прибавкой 20 секунд в итоговому результату, что откинуло его на 12-ю позицию."
17,"Команда Мерседес заявила что подаст апелляцию на это решение."
