"sent_pos","source"
0,"Борис Березовский оформил развод Бизнесмен выплатит теперь уже бывшей жене рекордную сумму."
1,"Высокий суд Лондона 22 июля завершил бракоразводный процесс бизнесмена Бориса Березовского с его бывшей женой Галиной Бешаровой."
2,"Проживающий в Великобритании российский предприниматель должен будет выплатить супруге в качестве отступных от 165 до 220 млн фунтов стерлингов."
3,"Эта сумма стала рекордной для Соединённого Королевства, сообщает РБК."
4,"Предыдущее «достижение» принадлежало страховому брокеру Джону Чермену, который в 2006 году выплатил своей бывшей жене 48 млн фунтов стерлингов."
5,"Бешарова получит не только наличные, но и акции, ценные бумаги, а также пентхаус в многоэтажном доме в Лондоне, расположенном рядом с Кенсингтонским дворцом."
6,"Березовский, чьё состояние оценивается в 550 млн фунтов, заявил, что удовлетворён решением суда, и добавил, что «всегда верил в британскую юстицию»."
7,"Бешарова подала на развод в июле 2010 года, причём судье хватило всего 48 секунд, чтобы принять дело к рассмотрению."
8,"Причиной иска бывшей жены Березовского было «неразумное поведение» её супруга."
9,"Березовский и Бешарова познакомились в Москве еще в 1981 году, а поженились в начале 90-х."
10,"От этого брака у предпринимателя двое детей — 21-летний сын Артём и 18-летняя дочь Анастасия."
11,"От первого брака у бизнесмена также двое детей."
12,"Отметим, что Березовский с 2003 года постоянно проживает в Великобритании, имея статус политического беженца."
13,"О том, как разводились на Руси, читайте в статье Частного корреспондента «Разводы по-русски»"
