"sent_pos","source"
0,"""Братья, вас разводят на вражду!"""
1,"Музыканты Шевчук, Гребенщиков, Бутусов и Леонидов обратились к россиянам и украинцам."
2,"Лидер ДДТ Юрий Шевчук, лидер группы ""Аквариум"" Борис Гребенщиков, основатель ""Наутилус Помпилиус"" и ""Ю-Питер"" Вячеслав Бутусов, а также музыкант и актер Максим Леонидов обратились к братским народам России и Украины с призывом не допустить войны между странами."
3,"Культовые российские рок-музыканты записали для украинского телеканала 1+1 видеообращение, в котором призвали россиян и украинцев к миру и дружбе, пишет NEWSru.com."
4,"Шевчук рассказал, что в прошлом году вместе со своей интернациональной группой ДДТ побывал во многих городах Украины и везде видел очаровательные глаза, и отметил, что русские и украинцы - братские народы."
5,"Гребенщиков призвал всех славян не сеять вражду, поскольку это выгодно людям, которые и начали конфликт."
6,"Бутусов назвал украинцев близкими людьми и сообщил, что будет молиться за страну, которую постигла такая беда."
7,"А Леонидов заявил, что сейчас идет большая политическая игра, в которой меньше всего думают об украинском и русском народах, поэтому надо быть умнее и не дать себя развести."
8,"Максим Леонидов: ""Так получилось, что родина моих предков и по материнской, и по отцовской линии - Украина... Поэтому мне очень больно видеть то, что сейчас происходит."
9,"Знаете, идет большая политическая игра."
10,"И в этой политической игре меньше всего думают об украинском народе, точно так же, как и о русском народе."
11,"Поэтому у меня к вам огромная просьба - давайте будем умнее!"
12,"Не дайте себя развести."
13,"Потому что то, что сейчас происходит - это просто разводка, вас разводят на вражду."
14,"Не враждуйте!"
15,"Давайте жить дружно!"""
16,"Борис Гребенщиков: ""Мы все знаем, что находимся сейчас в очень тяжелом положении."
17,"Ваша страна, наша страна - все равно одна страна, один народ."
18,"И то, что между нами сейчас сеют рознь... Как говорил великий Антоний Сурожский: ""Сеющий рознь между людьми умножает ненависть и тьму, тот, кто ненавидит одних ради других, играет на руку дьяволу""."
19,"Я молюсь за то, чтобы это кончилось, чтобы мы перестали воевать друг с другом, потому что это на руку только тем людям, которые получают за это деньги""."
20,"Вячеслав Бутусов: ""Я обращаюсь не только к нашим дорогим и близким людям в Украине, но и ко всем людям, которые имеют внимание к этому вопросу, и ко всем людям, которым не наплевать на то, что происходит сейчас в мире... Мы ничего не знаем."
21,"Я не верю никакому телевидению, я не слушаю никакого радио и не читаю никаких газет... Такая ситуация, когда нужно уповать на Господа Бога."
22,"Нужно вспомнить о том, что Господь Бог смотрит на нас с неба и ждет, когда мы все к нему обратимся."
23,"Больше нам обращаться не к кому."
24,"Мы молимся за вас."
25,"И за себя мы молимся, потому что всем нам страшно""."
26,"Юрий Шевчук: ""В прошлом году наша команда проехала практически по всей Украине."
27,"Мы были и на Западе, и на Востоке, и на юге, и в Центре, и в Донецке, в Харькове, и в Киеве, и во Львове."
28,"И везде мы видели замечательные глаза."
29,"Наш коллектив тоже интернационален."
30,"Наш пианист и клавишник Константин Шумайлов из города Одессы, а наш звукорежиссер Андрей Дудко из города Днепропетровска."
31,"Мы, люди России и Украины, - родня."
32,"И поэтому мы должны сделать все возможное, чтобы войны никакой не было."
33,"Не стреляй!"
34,"Мира всем!"""
