"sent_pos","source"
0,"Владимир Евтушенков предрек падение доллара Освобожденный из-под домашнего ареста председатель совета директоров АФК ""Система"" сообщил, что считает ситуацию с ""Башнефтью"" ""прочитанной страницей"" и не планирует закрывать свой бизнес."
1,"В первом интервью после выхода из-под домашнего ареста, которое Евтушенков дал ""Комсомольской правде"", он заявил, что считает ситуацию ""прочитанной страницей""."
2,"""Ну, потери, конечно, ну как без этого… В бизнесе всегда бывает: что-то теряешь - идешь дальше."
3,"Если будешь, так сказать, посыпать голову пеплом и оплакивать какие-то потери - точно дальше уже не пойдешь… Я к этому уже не возвращаюсь, я смотрю дальше"", - заявил бизнесмен."
4,"При этом в конце декабря ""Система"" подала иск о взыскании своих убытков от неудачной покупки."
5,"Также Евтушенков сообщил, что не собирается сворачивать свой бизнес: ""Если все, как говорят, прибыльно, все достаточно успешно работает - то зачем сворачивать?"
6,"У нас сейчас нет бизнеса в группе, который бы был убыточный, поэтому сворачивать смысла я не вижу""."
7,"На вопрос, держит ли бизнесмен обиду на власть за недавнее следствие и арест, Евтушенков ответил отрицательно: ""Ну что вы, смеетесь, что ли?"
8,"Я плоть от плоти этой страны - какая обида?""."
9,"Бизнесмен также дал свой прогноз курса доллара: ""Такая величина доллара, это необычная ситуация..."
10,"Доллар - это жестко связанная валюта с нефтью, если падает нефть - падает доллар."
11,"Но это искусственная ситуация, рожденная общей паникой... Она все равно схлынет - там в феврале или в марте, и доллар просядет, у него опять увеличится разрыв с евро и, естественно, так сказать, не будет такой безумной цены."
12,"Просто это надо переждать."
13,"А если кто-то сейчас захочет в панике выходить в доллар, он просто потеряет... Вы вот можете мне где-нибудь в конце марта - в начале апреля позвонить, снова обсудим эту тему, и вы тогда убедитесь, что я был прав""."
14,"Напомним, АФК ""Система"" вошла в капитал ""Башнефти"" в 2005 году, когда приобрела за 600 млн долларов блокирующие пакеты предприятий башкирского ТЭК у компаний, основным владельцем которых считался Урал Рахимов, сын бывшего президента Башкирии Муртазы Рахимова."
15,"По версии следствия, эта компания была продана АФК ""Система"" в 2009 году на 500 миллионов долларов дешевле договорной цены."
16,"16 сентября этого года председателю совета директоров ОАО АФК ""Система"" Владимиру Евтушенкову было предъявлено обвинение в хищении акций предприятий, входящих в топливно-энергетический комплекс Башкирии, и отмывании денежных средств, тогда же по ходатайству следствия суд избрал ему меру пресечения в виде домашнего ареста."
17,"17 декабря Евтушенков был освобожден из-под домашнего ареста и вернулся к работе в компании."
18,"После ареста Евтушенкова Генпрокуратура подала иск об изъятии у АФК 81,67% акций ""Башнефти""."
19,"В течение месяца суд удовлетворил это требование, а 9 декабря компания перешла под контроль государства."
20,"В ноябре совет директоров ""Системы"" решил, что не будет оспаривать национализацию ""Башнефти"", но обратится с иском к ""Урал-Инвесту"" - компании, близкой к бывшему главе нефтяной компании Уралу Рахимову."
