"sent_pos","source"
0,"Ситуация вокруг нас сейчас настолько за последней гранью абсурда, что абсурдно даже произносить, что это абсурд Я помню свой недавний разговор с мудрым фотографом Соколаевым."
1,"""Новости отнимают у нас энергию, как вампиры."
2,"Сколько туда уже энергии всажено - все сидят перед телеящиками, как зазомбированные."
3,"А сделать ничего не могут""."
4,"Про политику: ""Понятно, что они там идиоты."
5,"Главное, чтобы эти идиоты тебе не мешали""."
6,"(Группа ТРИВА во главе с Соколаевым была запрещена КГБ через год после ее регистрации."
7,"Три фотографа целое десятилетие снимали без единой публикации или выставки, показывая работы только друг другу)."
8,"Еще вспоминаю, как со снобски-заносчивой командой Раша-тудей мы делали шаг на паром в Амстердаме."
9,"У какой-то девушки на пароме была сумка ""Artists not Armies""."
10,"Это породило жаркую дискуссию."
11,"Я была стопроцентно за ""Артистс"", в то время как Раша Тудей были - сами знаете за что."
12,"Это было несколько лет назад, но они и тогда все прекрасно знали, они же приближенные к царю."
13,"И совсем не дураки, цитировали Бродского при этом."
14,"Я сейчас думаю, что вокруг нас просто возникли какие-то магнитные поля, какое-то смещение вековых тектонических плит."
15,"Нас всех чуть-чуть подтрясывает."
16,"Кто-то бежит от этой тряски подальше, кто-то схватился за дом, дерево или корень, думая, что его это спасет."
17,"Кто-то раскрыл зонтик и ждет бури."
18,"А кто-то в самый шторм как ни в чем ни бывало катается на волнах, восклицая ""Йииихххххххуууууууууу""."
19,"Пожалуй, я или из первых, или из последних."
20,"Буря мне интересна как явление."
21,"Интересно ее последовательное изучение."
22,"Мне интересно, куда дальше можно запрещать."
23,"Что еще людям можно запретить, чтобы они продолжали сидеть и спокойно на это смотреть."
24,"Это закон, который в прессе почти не обсуждается, а если и обсуждается, то говорят - ""депутаты хотят запретить в фильмах мат.""."
25,"Во-первых, отнюдь не только в фильмах, а еще и на спектаклях, концертах и вообще любых публичных мероприятиях."
26,"Что само по себе весьма спорно, ибо можно ли поставить нормальный спектакль Москва - Петушки Ерофеева без использования русского мата?"
27,"Можно ли себе представить концерт группы Ленинград без этого?"
28,"Я ее поклонником не являюсь, но давайте признаем - группу слушают миллионы людей, ходят на ее концерты как на свой специфический праздник и очевидно закон исполнять не будут - если Шнур и промолчит, то весь зал матерное пропущенное слово споет... и кого штрафовать?"
29,"Если Шнур и промолчит, то весь зал матерное пропущенное слово споет Из культуры у нас останутся только иллюзорно красивые пейзажи."
30,"Все сотрут до Шишкина."
31,"Авангардистов до сих пор не поняли (когда о них охает и ахает весь остальной мир)."
32,"Содом и Гоморра будет привычным клеймом всего того, что куда-то там не вписывается."
33,"Отвоевание физических территорий - это еще полбеды."
34,"Но когда выкачивают культурный воздух - способность к росту, развитию, постижению самостоятельно самых разных вещей, - это самое страшное."
35,"Самое страшное, что многие просто пожимают плечами и этого не замечают."
36,"Хотя, при каких-то магических стечениях обстоятельств, ограничения всегда способствуют большему развитию."
37,"Известный из фотографии парадокс - когда у тебя всего один объектив, у тебя в 10 раз больше снять прекрасную картинку, чем если у тебя 10 объективов."
38,"Человеку, по сути, очень мало надо."
39,"Мы сейчас живем в материальном избытке, и это именно он, как ни странно, создает нам культурный вакуум и общую темную апатию, в которой так комфортно спать, ожидая следующей весны."
40,"Мой инстинкт говорит: сейчас самое время спать, впасть в спячку или внутреннюю иммиграцию, запереться от чумы в своем туалете, набрать ворох литературы (пока ее окончательно не запретили, как в ""Фаренгейте""), и сидеть тихо шуршать страницами, но так тихо, чтобы буря тебя не слышала."
41,"И буря - обязательно пройдет."
42,"И мы все, самые мудрые и чудесные, ее спокойно переживем."
43,"И сменятся правительства, и эпохи, и забудутся даже самые кровавые войны (так что с точки зрения космоса, все армии - пустая трата энергии), останется навеки только нетронутое, девственно чистое и вечно неприкаянное искусство."
44,"И именно оно будет связывать эпохи и миры, старое и новое, рассказывать просто о сложном, и наоборот, сложно о простом, только ни в коем случае не учить, не морализировать."
45,"Все научатся всему сами."
