"sent_pos","source"
0,"Два дня на то, чтобы всесторонне исследовать современное прочтение мира В Москве состоится книжный мультимедийный фестиваль под открытым небом BookMarket."
1,"3 и 4 сентября в саду «Эрмитаж» будет проходить книжный мультимедийный фестиваль под открытым небом BookMarket, который призван всесторонне исследовать современное прочтение мира: литературу, музыку, кино, театр, искусство, образование — книги для детей и взрослых."
2,"Центром фестиваля станет «Книжная Полка» — инсталляция, которая охватит пространство сада «Эрмитаж», преобразив его в самый большой книжный развал под открытым небом."
3,"Каждая секция «Книжной Полки» посвящена различным направлениям мира книг: книжные новинки для массового читателя и редкие издания, электронные ридеры, аудиокниги, антикварные издания, развивающие книги для детей и многое другое."
4,"В BookMarket примут участие около 20 книжных магазинов со всей России, среди которых «Новый книжный», «Буква», «Гумбольдт и Гумбольдт», «Фаланстер», «Порядок слов», «Лавочка детских книг» и другие."
5,"Важное место на «Полке» занимает электронная зона."
6,"В пространстве «Книгабайт» будут представлены тач-скрин-панели с полками виртуальных книг."
7,"Несколькими прикосновениями посетитель сможет выбрать нужную книгу, пролистать и скачать её на любой электронный носитель."
8,"Среди новейших технологий фестиваля — презентация новой российской системы Print on demand («печать по запросу»), которая набирает популярность по всему миру."
9,"Программа BookMarket очень насыщенна и оба дня будет идти в нон-стоп-режиме с 12:00 до 22:00."
10,"Актёрские читки, театральные перформансы от Константина Богомолова, литературные чтения, концерты, «Поэзия в массы», парад видеоарта, музыка от основателя группы «АукцЫон», концерт финских «Рок-грызунов», специальная программа от культового бара «Пурга» (СПб) — каждую минуту гости сада «Эрмитаж» будут вовлечены в процесс живого творчества."
11,"Кульминацией первого дня фестиваля станут «Внеклассные чтения», в которых примет участие Андрей Колесников, Тина Канделаки и бессменная команда журнала «Русский пионер»."
12,"Специальный гость — Noize MC."
