"sent_pos","source"
0,"Киев идет на уступки: Яценюк передает власть на местах Советам Украинские власти обещают сохранить двуязычие на востоке страны."
1,"Исполняющий обязанности главы кабинета министров Украины Арсений Яценюк пошел на серьезные уступки участникам протеста на востоке страны."
2,"На переговорах с главой МВД Арсеном Аваковым и Ринатом Ахметовым в Донецке он предложил серьезно расширить полномочия местных органов власти."
3,"Глава правительства считает необходимым ликвидировать областные государственные администрации, назначаемые президентом Украины."
4,"По его мнению, управлять территориями на местах должны исполкомы, которые будут избираться Областными советами."
5,"""К исполнительному комитету каждого региона переходят все финансовые, экономические, административные и иные полномочия, для того чтобы контролировать соответствующие территории, давать возможность развиваться этим территориям, привлекать инвестиции и получать дополнительны доходы для каждой области через измененный бюджетный кодекс Украины"", - цитирует РБК Яценюка."
6,"Глава правительства пообещал не отменять закон Колесниченко-Кивалова, от 5 июня 2012 года, позволявший использовать ""региональные языки""."
7,"""Никто никогда ни при каких обстоятельствах не будет ограничивать использование языка, на котором человек привык общаться, в том числе и русского."
8,"В первую очередь русского."
9,"Центральная власть готова не просто к диалогу с регионами, а к выполнению законных требований и желаний каждого жителя нашей страны, и мы в рамках изменений Конституции будем в состоянии ответить на все чаяния, на каждую специфику каждого региона"", - отметил он."
10,"Цель переговоров в Донецке - разрешить кризис в регионе."
11,"Областная администрация Донецка по-прежнему находится в руках людей, объявивших в понедельник 7 апреля о создании Донецкой народной республики."
