"sent_pos","source"
0,"Президент поручил правительству ответить на западные санкции Владимир Путин рассчитывает, что правительство выполнит его поручение в самое ближайшее время."
1,"Президент России поручил правительству проработать ответные меры на западные санкции, пишет РБК."
2,"По словам Владимира Путина, ответ на западные санкции должен быть аккуратным - ""чтобы производителей отечественных поддержать, но потребителям не навредить""."
3,"Президент заявил, что рассчитывает, что правительство выполнит его поручение в самое ближайшее время."
4,"Глава государства отметил, что ""политические инструменты давления на экономику неприемлемы, они противоречат всем нормам и правилам""."
5,"Путин также заявил, что правительство России уже предлагало ряд ответных мер на так называемые санкции со стороны некоторых стран."
6,"Премьер-министр России Дмитрий Медведев также заявил о необходимости обсудить меры, которые Россия предпримет в ответ на санкции против российских авиакомпаний."
7,"Россия рассматривает возможность ограничить или полностью запретить транзитные полеты европейских авиакомпаний из Европы в Азию."
8,"Консультации об этом ведутся на уровне Минтранса и МИД."
9,"Согласно оценке экспертов, в случае запрета на полеты иностранных компаний над территорией России, потери ""Аэрофлота"" составят около 300 млн долларов."
10,"Запрет на транзитные рейсы над территорией России могут стать ответом на санкции против авиакомпании-лоукостера ""Добролет""."
11,"""Дочке"" ""Аэрофлота"" пришлось приостановить полеты с 4 августа, поскольку партнеры лоукостера из-за европейских санкций аннулировали договоры лизинга самолетов Boeing 737–800, на которых летает перевозчик."
12,"Напомним, 31 июля Евросоюз ввел секторальные санкции против Сбербанка, ВЭБа, Газпромбанка, Россельхозбанка."
13,"Финансовые организации попали под ограничительные меры, согласно которым гражданам и компаниям Евросоюза запрещено покупать или продавать выпущенные ими новые акции, облигации или «подобные финансовые инструменты» со сроком обращения более 90 дней."
14,"Брюссель также запретил поставлять российской стороне вооружение, военное оборудование и товары двойного назначения."
15,"Кроме того, санкции коснулись Российского национального коммерческого банка, ПВО «Алмаз-Антей» и авиакомпании «Добролет»."
16,"Российский лоукостер вынужден был прекратить полеты: партнеры компании аннулировали договоры лизинга самолетов."
17,"США ввели секторальные санкции против ВТБ, Банка Москвы и Россельхозбанка."
18,"Под американскими санкциями оказались крупнейшие оборонные предприятия России - Объединенная судостроительная корпорация, концерн «Алмаз-Антей» и концерн «Калашников»."
