"sent_id","par_id","source","book_id","par_pos","sent_pos"
104196,36489,"Журналисты уходят из газеты «Культура»",3771,1,1
104197,36490,"Сотрудники мотивируют свой уход тем, что издание превратилось в «рупор Михалкова, РПЦ и ЕР».",3771,2,1
104198,36491,"Из газеты «Культура», которая стала вновь выходить с января, ушли несколько журналистов, мотивировав это специфическими изменениями редакционной политики при новом главном редакторе - Елене Ямпольской.",3771,3,1
104199,36491,"Один из покинувших газету, музыкальный обозреватель Дмитрий Морозов, отметил, что ранее «Культуру» покинули его уважаемые коллеги Ирина Кулик, Георгий Осипов, Елена Гаревская и другие.",3771,3,2
104200,36491,"«Даже в страшном сне мы не могли себе представить, что работа в этой газете в какой-то момент окажется несовместимой с сохранением профессиональной репутации и элементарного самоуважения.",3771,3,3
104201,36491,"Из прежней, достаточно сильной журналистской команды в редакции на данный момент осталось не больше половины, а совсем скоро, думаю, не останется и вовсе никого.",3771,3,4
104202,36491,"Сотрудники газеты наивно полагали, что смогут по-прежнему заниматься каждый своим делом, не обращая внимания на политическую начинку, но и то, и другое оказалось иллюзией.",3771,3,5
104203,36491,"И газету просто перестанут читать»,",3771,3,6
104668,36491,"- цитирует NEWSru.com Морозова.",3771,3,7
104204,36492,"Морозов называет нового главреда Елену Ямпольскую «ставленницей Михалкова» и говорит о ее некомпетентности, из-за которой «освещение культурных событий приобрело характер необязательного довеска к идеологической пропаганде».",3771,4,1
104205,36492,"«Газета превратилась в рупор не только самого Михалкова и РПЦ, но и «партии власти», успешно состязаясь с центральными телеканалами в искусстве лизать то, что пониже спины, и «мочить» несогласных», - пишет Морозов.",3771,4,2
104206,36492,"В частности, он указывает на заголовок «Что строят на Болоте?», появившийся в одном из номеров, а также на привлечение в качестве главного комментатора Михаила Леонтьева.",3771,4,3
104207,36493,"Напомним, работа газеты «Культура» была приостановлена в октябре 2011 года из-за финансовых трудностей.",3771,5,1
104208,36493,"Долг издания на тот момент составлял 15 млн рублей.",3771,5,2
104209,36493,"В ноябре 2011 года совладельцем газеты стал департамент имущества города Москвы.",3771,5,3
104210,36493,"По данным СМИ, акции, принадлежавшие ранее бывшему главреду издания Юрию Белявскому, были выкуплены Министерством культуры и кинорежиссером Никитой Михалковым.",3771,5,4
104211,36493,"Елена Ямпольская была назначена главным редактором газеты «Культура» в декабре 2011 года.",3771,5,5
104212,36493,"Она собиралась добавить в газету общественную и религиозную проблематику, а также увеличить объем развлекательной информации.",3771,5,6
