"sent_pos","source"
0,"Айпадно!"
1,"Реклама на iPad раскуплена до появления устройства на рынке 3 апреля Apple iPad поступит в продажу."
2,"«Яблочная» корпорация уже начала принимать предварительные заказы на устройство, а её глава Стив Джобс, по свидетельствам журналистов из уважаемых изданий, уже начал отвечать с него на электронные письма."
3,"«Отправлено с моего iPad», — именно с такой пометкой приходят ответы от Джобса."
4,"iPad как рекламная платформа интересен по ряду причин."
5,"Прежде всего потому, что устройства от Apple никогда не были дешёвыми, а потому их потребитель — человек весьма обеспеченный."
6,"И вторая, главная, причина: iPad — это уже не традиционный компьютер, а «медиатаблетка», главным назначением которой как раз может оказаться чтение новостей в интернете."
7,"Будем честны, смартфоны (включая iPhone) для этого годятся слабо: экран слишком невелик, и если на него ещё и транслировать большие баннеры, удовольствия от такого чтения будет ничтожно мало."
8,"А вот размеры iPad позволяют экспериментировать."
9,"И рекламодатели, не понаслышке знакомые с кризисом в печатных СМИ, рассчитывают отбить потери за счёт планшетных ПК."
10,"Компания по доставке грузов FedEx уже купила рекламные места на iPad-версиях сайтов Reuters, The Wall Street Journal и Newsweek."
11,"По сути, теперь ведущие мировые СМИ будут иметь три версии: традиционную интернет-версию, для пользователей смартфонов и отдельную для планшетов."
12,"Что интересно, в первые 90 дней после запуска iPad именно FedEx будет единственной компанией, которую будут рекламировать на этих устройствах вышеозначенные издания."
13,"Примеру логистической корпорации уже последовали корпорации Unilever, Toyota Motor, ряд банков и авиакомпаний — они уже выкупили рекламные места в iPad-ной версии журнала Time."
14,"Подписка на «планшетную» версию журнала Time, согласно пресс-релизу, будет стоить 17,99 долларов в месяц."
15,"Эксперты газеты The New York Times полагают, что интерес к iPad как к рекламному носителю заметно выше интереса к тому же iPhone."
16,"«Существует безмерный аппетит, который связан с неизбежным шумом вокруг этого устройства», — констатирует Алиса Боуэн, старший вице-президент и глава потребительского подразделения медиакомпании Thomson Reuters."
17,"Фук Чионг, управляющий директор подразделения мобильного маркетинга компании Havas Digital, говорит, что суммы рекламных контрактов с версиями журналов и газет для iPad составляют 75?300 тыс."
18,"долларов."
19,"Компания Mobile Tech продаёт самые дешёвые контракты за 200 тыс."
20,"долларов, WSJ предлагает сотрудничать за 400 тыс."
21,"долларов на четыре месяца."
22,"У Wired расценки ещё выше: 200 тыс."
23,"долларов за месячный контракт."
24,"Притом, что никто из рекламодателей, по сути, понятия не имеет, как реклама будет восприниматься на новых устройствах и насколько будет эффективной."
25,"Некоторые аналитики опасаются, что после того, как первоначальный шум вокруг iPad стихнет, иссякнет и интерес рекламодателей."
26,"А пока издательским домам и рекламщикам предстоит решить другую важную проблему — договориться о цене."
27,"«Надо полагать, издатели просто обязаны сделать расценки на электронную рекламу ниже, чем в печатной прессе, поскольку создать журнал в цифровом виде значительно проще и дешевле ввиду отсутствия расходов на распространение и типографию», — говорит в интервью NYT Стив Штурма, вице-президент североамериканского подразделения Toyota."
28,"Издатели, напротив, хотят цены поднять: дескать, реклама на iPad будет значительно эффективнее печатной."
29,"Ещё один наболевший вопрос — каким образом продавать рекламу: по фиксированной цене за модуль или исходя из количества просмотров (как продаются баннеры на традиционных сайтах)?"
30,"Рекламодатели, привыкшие ко второй модели, предпочитают работать именно по ней."
31,"Издатели, не знающие, каким спросом будут пользоваться их продукты на новой «таблетке», хотят фиксированных контрактов и фиксированной прибыли."
32,"Ещё одна проблема iPad — технологическая."
33,"Рекламодатели, например, привыкли к тому, что могут давать в интернете анимированную рекламу, однако iPad не поддерживает технологию Flash."
34,"Поэтому рекламщикам приходится искать новые способы анимации, например, с помощью программы Adobe InDesign?."
35,"А это дополнительные расходы."
36,"Apple, впрочем, обещает, что в будущем iPad будет поддерживать более «понятные» рекламщикам технологии HTML5 и CSS3."
37,"Словом, проблем с новым рекламным носителем, как это обычно бывает, более чем достаточно, но на iPad всё-таки возлагают большие надежды и ждут прорыва."
38,"Больше издателям надеяться не на что."
39,"А рекламодатели намерены захватить премиальную аудиторию в своё полное распоряжение."
