"sent_pos","source"
0,"«Лужков."
1,"Итоги» Конец эры хозяйственника или пиар для Немцова?"
2,"Опубликованный доклад Бориса Немцова «Лужков."
3,"Итоги» вызвал немалый шум среди общественности."
4,"Мэр города Москвы сделал заявление о том, что одной из важнейших задач в деле модернизации России должно стать сокращение чиновничьего аппарата."
5,"Пока Борис Немцов подсчитывал разницу между стоимостью строительства 4-го транспортного кольца и Большого адронного коллайдера, Юрий Михайлович сообщил, что количество российских чиновников превышает 1 млн человек и в три с лишним раза превосходит по численности Сухопутные войска РФ."
6,"Леонид Городин в liberalizm: «Итак, миф о Лужкове, проводящем грамотную промышленную политику, остался в прошлом."
7,"Убеждён, что с такими итогами работы мэр Москвы должен быть немедленно отправлен в отставку, а бурная бизнес-деятельность его жены и роль Лужкова в этой деятельности должны быть тщательно расследованы и преданы гласности."
8,"Москве нужны новые люди ― энергичные, честные и профессиональные."
9,"Москва и москвичи достойны лучшего!» Борис Мукосей в liberalizm: «Послушайте, ну, допустим, уберут Лужкова."
10,"Он что-то действительно слишком заврался и башку от неслыханного бабла окончательно снесло ― он уже и Большой театр готов скупить, и консерваторию, и всё вообще..."
11,"Устроят показательный процесс... Или тихо отправят на пенсию."
12,"Но кого посадят на его место?"
13,"Это не будет решением проблемы."
14,"Дело не в том, чтобы демонстративно наказывать «негодяя», а в том, чтобы менять систему."
15,"Но сменить её сейчас невозможно»."
16,"zt: «Немыслим честный доклад о деятельности Юрия Лужкова за 17 лет его пребывания во главе Москвы, не констатирующий, что за это время «крепкий хозяйственник» успел побыть и оппонентом, и партнёром всех крупных российских бизнес-структур первого уровня."
17,"Честный разговор о Лужкове ― это прежде всего история о том, как мэра признали достойным партнёром все участники российского списка Forbes."
18,"Без этого «феномен Лужкова» никогда бы не состоялся: в истории Немцова не хватает отлично известных ему подробностей аморальности российского бизнеса, готового ради круглых сумм сесть за стол переговоров с человеком, который давно уже считает себя выше любого понятия о приличиях."
19,"И если бы вся проблема Лужкова заключалась исключительно в Елене Батуриной и её бизнесе!"
20,"Жена-олигарх ― это, конечно, клеймо для чиновника."
