"sent_pos","source"
0,"Путин отправил губернатора Петербурга Полтавченко на досрочные выборы С просьбой разрешить пойти на осенние выборы губернатор обратился к президенту вечером 4 июня во время встречи в Кремле, на которой обсуждалась социально-экономическая ситуация в Петербурге."
1,"Президент России Владимир Путин принял досрочную отставку губернатора Санкт-Петербурга Георгия Полтавченко."
2,"В сентябре 2014 года глава региона будет участвовать в губернаторских выборах."
3,"С просьбой разрешить ему пойти на осенние выборы Полтавченко обратился к Путину поздно вечером 4 июня во время рабочей встречи в Кремле, на которой обсуждалась экономическая и социальная ситуация в Петербурге."
4,"Полтавченко рассказал президенту, что власти Петербурга приняли стратегию развития города до 2030 года."
5,"""Есть желание поучаствовать лично в развитии этой стратегии, и я хотел бы, Владимир Владимирович, обратиться к вам с просьбой поддержать меня в желании пойти на досрочные выборы в губернаторы Санкт-Петербурга в сентябре этого года, для того чтобы все-таки сделать то, что спланировано, и то, что, на мой взгляд, реально можно сделать, для того чтобы развивать город дальше"", — цитирует РБК губернатора."
6,"Путин поинтересовался, сколько Полтавченко уже работает на своем посту."
7,"Услышав, что губернатор трудится уже два с половиной года, президент ответил, что он не против."
8,"""Главное, чтобы вы оправдали доверие петербуржцев"", - подчеркнул глава государства."
9,"Полтавченко пообещал, что будет стараться."
10,"Ранее СМИ писали, что именно Полтавченко последним объявит о решении вновь баллотироваться в губернаторы."
11,"Политик долго колебался, поскольку в Петербурге труднее, чем в других регионах с досрочно ушедшими в отставку главами, обеспечить победу в первом туре."
12,"Политолог и член высшего совета ""Единой России"" Дмитрий Орлов считает, что вероятность второго утра в Петербурге будет высока, если на выборы выдвинется депутат Госдумы от ""Справедливой России"" Оксана Дмитриева."
13,"Дмитриева уже заявила, что ""непременно"" будет участвовать в выборах, когда бы они ни состоялись."
14,"Она оценила рейтинг Полтавченко в 36-37%."
15,"""Если меня поддержат КПРФ и ""Яблоко"", то я гарантированно выиграю уже в первом туре"", - сказала она."
16,"Опрос, проведенный ранее социологическим центром ""Мегаполис"" по заказу властей Петербурга, давал другие цифры – за Полтавченко были готовы проголосовать 60% респондентов."
