"sent_pos","source"
0,"Комендантского часа не будет Власти Таиланда отменили принятое ранее решение, оппозиция готова к переговорам."
1,"Вооружённые столкновения в Бангкоке из стихийных митингов превратились в массовые перестрелки, охватившие весь город."
2,"Утром 16 мая представитель вооружённых сил полковник Сансерн Каевкамнерд заявил по национальному телевидению о том, что в некоторых районах столицы Таиланда, где ранее прошли столкновения протестующих с военными, будет введён комендантский час с 23:00 до 5:00 утра."
3,"Однако уже днём заместитель главы вооружённых сил генерал-лейтенанта Аксары Кердпола сообщил, что правительство больше не видит необходимым вводить ограничения на ночные передвижения людей по городу."
4,"«Краснорубашечники», которые несут большие потери, объявили о готовности к переговорам."
5,"Генеральный секретарь Объединённого фронта за демократию против диктатуры (ОФДД) Наттавута Сайкыа сообщил сегодня, что желает скорейшего прекращения политического кризиса, из-за которого гибнут люди, но требует немедленной ликвидации военных с улиц Бангкока."
6,"«У нас нет никаких других условий."
7,"Мы не хотим ещё потерь."
8,"<…> Мы хотим, чтобы ООН стала посредником в урегулировании этого процесса, поскольку никому другому мы не верим."
9,"В Таиланде нет таких групп, которые были бы до конца непредвзятыми», — заявил Наттавута Сайкыа."
10,"Число жертв столкновений протестующих с полицией и военными в Бангкоке за последние три дня достигло 25 человек, более 200 человек ранены."
11,"Для оказания помощи и эвакуации женщин, стариков и детей правительство Таиланда направило в горячие районы столицы сотрудников Международного Красного Креста и других нейтральных гуманитарных организаций."
12,"Дипломаты многих стран уже покинули Таиланд."
13,"Представители России пока не планируют возвращаться домой, однако рекомендуют российским туристам отложить поездки в этот регион."
