"sent_pos","source"
0,"Минобрнауки обяжет студентов публиковать дипломные работы Публикация в электронной библиотеке вуза поможет проверять дипломные работы на предмет плагиата, новое требование должно вступить в силу через несколько недель Миноборнауки обяжет студентов публиковать свои дипломные работы до их защиты в электронной библиотеке вуза, пишут «Известия»."
1,"Такое требование содержится в подготовленных Миноборауки изменениях в положения о государственной итоговой аттестации по образовательным программам высшего образования."
2,"Об этом сообщила заместитель директора департамента государственной политики в сфере высшего образования Ирина Апыхтина."
3,"До конца апреля документ должен быть утвержден министерством и вступит в силу."
4,"Опубликованные в электронной библиотеке вуза работы будут доступны студентам и сотрудникам этого учебного заведения."
5,"«В положение о государственной итоговой аттестации введено обязательное требование размещения выпускных квалификационных работ в электронной библиотечной системе вуза в том случае, если работа не содержит сведений, составляющих гостайну, сведений ограниченного доступа, не имеет ограничений по коммерческой информации, патентному и авторскому праву и т.д.», — отмечает Апыхтина."
6,"По ее словам, на выпускную квалификационную работу распространяется законодательство об авторском праве, поэтому размещение этих работ в библиотеках будет возможно только с согласия учащегося."
7,"Также Апыхтина отметила, что есть ряд специальностей, которые не выполняют квалификационные работы, поэтому в положении будут прописаны исключения."
8,"«Например, в области культуры и искусства совершенно иные, творческие дипломы."
9,"В сфере здравоохранения идут только выпускные экзамены."
10,"В некоторых инженерных областях тоже своя специфика», — пояснила заместитель директора департамента."
11,"Сегодня во многих вузах уже введена публикация дипломных работ перед защитой."
12,"Это делается для того, чтобы проверить работу с помощью системы «Антиплагиат», которая позволяет определить, насколько работа является уникальной, — выявить долю заимствований из других работ или произведений."
13,"«Рразмещение текстов дипломных работ в локальной электронно-библиотечной системе вуз позволит избежать дублирования дипломных работ и будет способствовать повышению их качества», — добавили в пресс-службе Минобрнауки."
14,"По словам директора Института развития образования ГУ ВШЭ Ирины Абанкиной, у них сейчас действуют внутренние регламенты, по которым они просят студентов опубликовать свои работы."
15,"При этом, по словам Абанкиной, почти никто из учащихся не отказывается от публикации — это вызовет подозрения, что в работе что-то не так."
16,"В результате учащемуся будут задавать неудобные вопросы о причинах отказа."
17,"Как рассказал ректор Российского государственного гуманитарного университета (РГГУ) Ефим Пивовар, сейчас они размещают в своей электронной библиотеке электронные копии дипломных работ студентов после защиты."
18,"В их библиотеке нет возможности хранить бумажные работы студентов — их каждый год появляется около 2 тыс."
19,"«Сейчас электронный век."
20,"Все дипломы создаются на компьютере."
21,"Хранить их в электронной библиотеке вуза — не проблема, — говорит Пивовар."
22,"— Накануне защиты мы их и раньше собирали, только публиковали позже."
23,"Сейчас будем публиковать раньше."
24,"Ничего страшного»."
25,"Заведующий кафедрой новых медиа и теории коммуникации факультета журналистики МГУ Иван Засурский отметил, что надо не только публиковать работы в электронных библиотеках вузов, где они будут доступны только учащимся этого учебного заведения, но и сделать их общедоступными."
