"sent_pos","source"
0,"Президент: «Сколково — не какой-то междусобойчик, а стреляющий бренд» Дмитрий Медведев уверен, что продвижение идеи российской Кремниевой долины политически важно для нашей страны."
1,"Президент России крайне недоволен низкой информационной обеспеченностью работы инновационного центра «Сколково»."
2,"Об этом Дмитрий Медведев заявил на заседании комиссии по экономическому развитию России."
3,"Свои выводы он подкрепил конкретными цифрами."
4,"Согласно соцопросам, представление о научном иннограде имеют лишь 40% россиян."
5,"«Если говорить о его перспективах, то знания здесь не очень значительные и такие цифры нельзя признать для нас правильными."
6,"Тем более что «Сколково» — не какой-то междусобойчик, а публичный проект, вокруг которого должно развиваться всё наше модернизационное направление."
7,"Мне хотелось бы, чтобы «Сколково» стало идеологией, которая пронизывает жизнь нашего общества и которая понятна и людям зрелым, и самым молодым людям."
8,"Если мы этого добьёмся, эффект будет колоссальным."
9,"Я на это очень рассчитываю», — цитирует РБК российского лидера."
10,"Президент также подчеркнул, что политически важным является продвижение сведений о нашей Кремниевой долине за границей, где информированность об иннограде недостаточная."
11,"«Сколково» должен стать одним из наиболее узнаваемых и понятных российских брендов."
12,"Это должен быть «стреляющий» бренд, всем известный», — подчеркнул президент."
