"sent_pos","source"
0,"В сети появился блог губернатора Алтайского края Александр Карлин, губернатор Алтайского края, завел онлайн-дневник."
1,"По словам главы края, это событие является свидетельством «нового уровня информационной открытости» высшего должностного лица."
2,"В первой записи он пообещал быть откровенным в своем блоге."
3,"Этого же губернатор ожидает и от читателей, которые будут комментировать его записи."
4,"Правда, на данный момент такая возможность не доступна."
5,"Тем не менее, уже сейчас в сетевом дневнике главы региона можно найти его биографию, интервью печатным изданиям и телеканалам, посмотреть фотографии и прочесть список научных работ."
6,"О своих планах относительно своего сетевого дневника Александр Карлин пишет следующее: «Структуру и периодичность обновления блога я пока не определил."
7,"Они сформируются постепенно."
8,"Когда у вас появится возможность комментировать мои записи, будем общаться в формате корректного, конструктивного диалога."
9,"Уверен, что блог станет хорошей площадкой нашего взаимодействия»."
10,"Сетевой журнал Александра Карлина размещен на официальном сайте Алтайского края altairegion22.ru."
