"sent_pos","source"
0,"Большой театр превратится в балаган?"
1,"Архнадзор против вмешательства столичных властей в ремонт Большого театра."
2,"Инициативу Юрия Лужкова, взявшегося курировать реконструкцию Большого театра, не одобряют многое эксперты."
3,"Особенно резкие замечания в адрес столичных властей и мэра Москвы лично зазвучали после завершения круглого стола «Реконструкция Большого театра: справятся ли столичные власти?»."
4,"Дело в том, что на заседании были оглашены выводы, которые повергли в шок многих специалистов - Большой театр, который находится в крайне аварийном состоянии, будет отремонтирован в срок, но после реконструкции перестанет быть памятником архитектуры."
5,"Такая формулировка не могла не возмутить «Архнадзор»."
6,"Наибольшее возмущение у архитекторов вызывает тот факт, что речь идёт о реконструкции, а не о реставрации памятника архитектуры."
7,"«По отношению к Большому театру это слово абсолютно незаконно."
8,"И в государственном, и в городском законе «Об охране памятников», каким, безусловно, является Большой театр, написано черным по белому, что реконструкция архитектурных памятников не допускается в принципе», - заявил координатор движения «Архнадзор» Константин Михайлов."
9,"Алексей Клименко, член президиума Экспертно-консультативного общественного совета при главном архитекторе Москвы, вовсе называет вмешательство московских властей в реставрацию ГАБТ злом: «Я убежден, что Большой театр, для нашей страны действительно символ и бренд, ждет судьба Царицыно."
10,"Будет очередной кич, очередной балаган… От вмешательства господина Лужкова ничего кроме кошмара в архитектуре не получается», сообщает Лента.ру."
