"sent_pos","source"
0,"Мигрень грозит не только голове, но и сердцу Риск сердечно-сосудистых заболеваний у людей, страдающих от мигрени, в два раза выше."
1,"Люди, страдающие от мигрени, в два раза больше прочих рискуют получить сердечный приступ, утверждают медики колледжа Альберта Эйнштейна и медицинского центра «Монтефьоре»."
2,"Они говорят, что мигрень — это не просто приступы головной боли, влияющие на качество жизни, но также серьёзная угроза общему здоровью, пишет АМИ ТАСС."
3,"Доказано, что мигрень приводит к инсульту и сердечной дисфункции, причём эта взаимосвязь наблюдается у пациентов в возрасте от 18 до 80 лет."
4,"Врачи сравнили статистические данные о 6 тыс."
5,"пациентов с мигренью и более 5 тыс."
6,"здоровых людей."
7,"У людей с мигренью был зафиксирован удвоенный риск сердечного приступа, а также диабета, гипертонии и дисбаланса холестерина в крови."
8,"Возможно, связь мигрени и сердечных расстройств связана с нарушениями в работе внутреннего слоя кровеносных сосудов внутри и вне пределов мозга."
9,"Кардиологи призывают людей, страдающих головными болями, аккуратнее относиться к своему здоровью, особенно к здоровью сердечно-сосудистой системы."
