"sent_id","par_id","source","book_id","par_pos","sent_pos"
10349,3290,"Слушавшие «Голос Америки» в Советском Союзе хорошо помнят помехи, прерывавшие передачи на коротких волнах.",171,1,1
10350,3290,"Страну покрывала сеть так называемых «глушилок» (или станций радиопомех), перекрывавших диапазон вещания западных станций на русском языке.",171,1,2
10351,3290,"С тех пор механизмы политического влияния одних государств на другие изменились, претерпели изменения и задачи, которые решаются в этой области.",171,1,3
10352,3290,"Эти изменения идут рука об руку с цифровыми коммуникациями.",171,1,4
10353,3290,"Сетевые технологии все чаще оказываются инструментом большой политики.",171,1,5
10354,3290,"Об одной из них – речь в этой Техносреде.",171,1,6
10355,3291,"Недавняя статья в газете «Нью-Йорк таймс» описывает проект теневого «Интернета в чемодане».",171,2,1
10356,3291,"Проект реализуется фондом «Новая Америка» (New America Foundation) в рамках инициативы «Открытая технология» (Open Technology Initiative).",171,2,2
10357,3291,"Он финансируется Госдепартаментом США через грант размером 2 миллиона долларов.",171,2,3
10358,3291,"Задача проекта – создать оборудование и программное обеспечение для беспроводной сети, которую можно будет развернуть на территории любого государства так, что у государственных органов не будет технологических возможностей эту сеть отключить.",171,2,4
10359,3292,"Как известно, многие режимы обеспечивают свою информационную безопасность простым отключением Интернета и мобильных сетей в критические моменты.",171,3,1
10360,3292,"Поскольку эти сети централизованы, осуществить это можно моментально при помощи «одной кнопки».",171,3,2
10361,3292,"Это позволяет режимам гасить уличные выступления, так как лишает социально активных граждан возможности координировать свои действия и обмениваться информацией.",171,3,3
10362,3293,"Другое дело распределенные сети.",171,4,1
10363,3293,"Эта группа технологий неуязвима для атаки на один или несколько узлов сети.",171,4,2
10364,3293,"В них нет «кнопки», которой можно было бы их отключить.",171,4,3
10365,3293,"Предположительно, такую сеть и создает проект «Интернет в чемодане».",171,4,4
10366,3294,"У каждого лэптопа и многих домашних компьютеров есть сетевой адаптер для Wi-Fi.",171,5,1
10367,3294,"Обычно он используется для связи компьютера с беспроводным раутером и далее – с сервером интернет-провайдера.",171,5,2
10368,3294,"Это централизованная сеть.",171,5,3
10369,3294,"Достаточно выключить шлюз интернет-провайдеру, и все пользователи в сети останутся без Интернета.",171,5,4
10370,3294,"Точно так же можно поставить фильтры, которые будут блокировать определенные сайты или просто замедлять трафик в сети – тогда передача видео и графики сильно затруднится.",171,5,5
10371,3295,"Но тот же адаптер Wi-Fi может связываться с адаптером на другом компьютере непосредственно.",171,6,1
10372,3295,"Если плотность таких компьютеров высока, они могут образовать независимую или «теневую» сеть, которая будет передавать информацию от одного компьютера к другому непосредственно.",171,6,2
10373,3295,"Даже если вывести из строя один или несколько таких компьютеров, сеть будет продолжать действовать.",171,6,3
10374,3295,"А если сюда добавить мобильные телефоны, которых еще больше, то получится плотная и практически неуязвимая сеть передачи информации.",171,6,4
10375,3295,"Казалось бы, при чем здесь чемодан?",171,6,5
10376,3296,"Радиус действия Wi-Fi ограничен.",171,7,1
10377,3296,"У Bluetooth, который тоже может служить основой подобной сети, он и того меньше.",171,7,2
10378,3296,"Чемодан и устройства в нем нужны, предположительно, чтобы перекрывать значительные расстояния, поддерживать стабильность сети и управлять ею.",171,7,3
10379,3296,"Как утверждают авторы проекта, настройка и управление сетью рассчитаны на самого неподготовленного пользователя, инструкции оформлены в виде картинок.",171,7,4
10380,3297,"Ошибкой было бы считать, что подобная сеть – нечто принципиально новое.",171,8,1
10381,3297,"Это всего лишь применение уже существующих технологий для решения политических задач.",171,8,2
10382,3297,"Например, австрийский специалист в области беспроводных технологий Аарон Каплан и его коллеги уже некоторое время разрабатывают протокол для подобной беспроводной распределенной сети в Австрии.",171,8,3
10383,3298,"Эта сеть, называемая Wi-Fi mesh network, актуальна для жителей деревень, особенно в горных районах.",171,9,1
10384,3298,"Сеть бесплатная, ею владеют участники, покрывает она площадь диаметром в 30 км.",171,9,2
10385,3298,"Если к этому добавить успехи шифрования трафика в сетях типа Тора, то получится прообраз проекта «Интернет в чемодане».",171,9,3
10386,3298,"За другими примерами ходить тоже далеко не надо: до того, как Интернет стал централизованной сетью, он тоже осуществлял связь непосредственно от пользователя к пользователю.",171,9,4
10387,3299,"Что может такая сеть и каковы ее ограничения?",171,10,1
10388,3299,"Разработчики из фонда «Новая Америка» утверждают, что ее невозможно будет уничтожить, и что она обеспечит надежную связь на территории любого государства и передачу информацию между границами.",171,10,2
10389,3299,"Это так, правда, с оговорками.",171,10,3
10390,3299,"Ограничение ее в том, что для ее работы нужно устанавливать специальную программу на каждый новый компьютер.",171,10,4
10391,3299,"Следует ожидать, что государства, которые всерьез возьмутся за контроль своего информационного пространства, просто законодательно запретят подобные сети.",171,10,5
10392,3299,"Ну и конечно, всегда найдется место старым добрым глушилкам.",171,10,6
