"sent_pos","source"
0,"Слушавшие «Голос Америки» в Советском Союзе хорошо помнят помехи, прерывавшие передачи на коротких волнах."
1,"Страну покрывала сеть так называемых «глушилок» (или станций радиопомех), перекрывавших диапазон вещания западных станций на русском языке."
2,"С тех пор механизмы политического влияния одних государств на другие изменились, претерпели изменения и задачи, которые решаются в этой области."
3,"Эти изменения идут рука об руку с цифровыми коммуникациями."
4,"Сетевые технологии все чаще оказываются инструментом большой политики."
5,"Об одной из них – речь в этой Техносреде."
6,"Недавняя статья в газете «Нью-Йорк таймс» описывает проект теневого «Интернета в чемодане»."
7,"Проект реализуется фондом «Новая Америка» (New America Foundation) в рамках инициативы «Открытая технология» (Open Technology Initiative)."
8,"Он финансируется Госдепартаментом США через грант размером 2 миллиона долларов."
9,"Задача проекта – создать оборудование и программное обеспечение для беспроводной сети, которую можно будет развернуть на территории любого государства так, что у государственных органов не будет технологических возможностей эту сеть отключить."
10,"Как известно, многие режимы обеспечивают свою информационную безопасность простым отключением Интернета и мобильных сетей в критические моменты."
11,"Поскольку эти сети централизованы, осуществить это можно моментально при помощи «одной кнопки»."
12,"Это позволяет режимам гасить уличные выступления, так как лишает социально активных граждан возможности координировать свои действия и обмениваться информацией."
13,"Другое дело распределенные сети."
14,"Эта группа технологий неуязвима для атаки на один или несколько узлов сети."
15,"В них нет «кнопки», которой можно было бы их отключить."
16,"Предположительно, такую сеть и создает проект «Интернет в чемодане»."
17,"У каждого лэптопа и многих домашних компьютеров есть сетевой адаптер для Wi-Fi."
18,"Обычно он используется для связи компьютера с беспроводным раутером и далее – с сервером интернет-провайдера."
19,"Это централизованная сеть."
20,"Достаточно выключить шлюз интернет-провайдеру, и все пользователи в сети останутся без Интернета."
21,"Точно так же можно поставить фильтры, которые будут блокировать определенные сайты или просто замедлять трафик в сети – тогда передача видео и графики сильно затруднится."
22,"Но тот же адаптер Wi-Fi может связываться с адаптером на другом компьютере непосредственно."
23,"Если плотность таких компьютеров высока, они могут образовать независимую или «теневую» сеть, которая будет передавать информацию от одного компьютера к другому непосредственно."
24,"Даже если вывести из строя один или несколько таких компьютеров, сеть будет продолжать действовать."
25,"А если сюда добавить мобильные телефоны, которых еще больше, то получится плотная и практически неуязвимая сеть передачи информации."
26,"Казалось бы, при чем здесь чемодан?"
27,"Радиус действия Wi-Fi ограничен."
28,"У Bluetooth, который тоже может служить основой подобной сети, он и того меньше."
29,"Чемодан и устройства в нем нужны, предположительно, чтобы перекрывать значительные расстояния, поддерживать стабильность сети и управлять ею."
30,"Как утверждают авторы проекта, настройка и управление сетью рассчитаны на самого неподготовленного пользователя, инструкции оформлены в виде картинок."
31,"Ошибкой было бы считать, что подобная сеть – нечто принципиально новое."
32,"Это всего лишь применение уже существующих технологий для решения политических задач."
33,"Например, австрийский специалист в области беспроводных технологий Аарон Каплан и его коллеги уже некоторое время разрабатывают протокол для подобной беспроводной распределенной сети в Австрии."
34,"Эта сеть, называемая Wi-Fi mesh network, актуальна для жителей деревень, особенно в горных районах."
35,"Сеть бесплатная, ею владеют участники, покрывает она площадь диаметром в 30 км."
36,"Если к этому добавить успехи шифрования трафика в сетях типа Тора, то получится прообраз проекта «Интернет в чемодане»."
37,"За другими примерами ходить тоже далеко не надо: до того, как Интернет стал централизованной сетью, он тоже осуществлял связь непосредственно от пользователя к пользователю."
38,"Что может такая сеть и каковы ее ограничения?"
39,"Разработчики из фонда «Новая Америка» утверждают, что ее невозможно будет уничтожить, и что она обеспечит надежную связь на территории любого государства и передачу информацию между границами."
40,"Это так, правда, с оговорками."
41,"Ограничение ее в том, что для ее работы нужно устанавливать специальную программу на каждый новый компьютер."
42,"Следует ожидать, что государства, которые всерьез возьмутся за контроль своего информационного пространства, просто законодательно запретят подобные сети."
43,"Ну и конечно, всегда найдется место старым добрым глушилкам."
