"sent_pos","source"
0,"Законопроект о полном запрете продажи оружия внесён в Сенат США Если закон будет принят, то под запрет на свободную продажу попадёт и то оружие, магазины которого вмещают от 10 патронов."
1,"Сенатор от Демократической партии США Дайана Файнштейн внесла в Верхнюю палату Конгресса США законопроект о введении полного запрета на продажу штурмового и полуавтоматического оружия."
2,"Документ расширяет действие запрета на продажу полуавтоматических винтовок, который действовал в 1994-2004 годах."
3,"Если закон будет принят, то под запрет на свободную продажу попадет и то оружие, магазины которого вмещают от 10 патронов."
4,"Тем не менее, пишет РБК, принятие закона Сенатом крайне маловероятно, поскольку он наталкивается на стойкое неприятие республиканской части законодательного корпуса."
5,"В партии демократов также нет единства по данному вопросу."
6,"Напомним, что дискуссии по поводу ужесточения бюджетного законодательства с новой силой разгорелись в американском обществе после того, как в Коннектикуте 20-летний дам Лэнза расстрелял в школе 26 человек (в основном детей)."
7,"16 января президент США Барак Обама опубликовал 23 указа, немедленно вступивших в силу."
8,"В их число вошло ужесточение требований по проверке покупателей огнестрельного оружия, упрощение доступа к психологической помощи и ряд других мер."
9,"Он также предложил запретить продажу штурмового оружия и создать федеральную наблюдения за перемещением приобретенного стрелкового оружия."
10,"Тем не менее законодательные инициативы президента наталкиваются на оппозицию республиканцев и сильной общественной организации, которую собой представляет Национальная стрелковая ассоциация США."
