"sent_pos","source"
0,"17 марта 2009 года: где дно?"
1,"Доллар укрепляется, хотя его золотое содержание падает На прошедшей неделе рынок оптимистично оценивал мировые валюты."
2,"Доллар укрепился относительно золота, а евро — относительно доллара."
3,"В США денежная масса выросла, в Японии — сократилась."
4,"Большинство валют держались ровно или всплывали, и только швейцарский франк приблизился к дну."
5,"Во время кризиса словно почва уходит из-под ног."
6,"Привычные ценовые ориентиры превращаются в какие-то бессмысленные фантастические цифры."
7,"Всё обваливается, и о возможных пределах этого обвала можно только гадать."
8,"Акции «Газпрома» обесценились в три с лишним раза."
9,"А могут ли они упасть еще дальше: в 10, в 30, в 100 раз?"
10,"Чего стоит ожидать от мировых валют при наихудшем раскладе и как понять, действительно ли сложившийся расклад — наихудший?"
11,"Вероятен ли, например, крах американского доллара?"
12,"И что в существующих условиях можно называть крахом?"
13,"Чтобы помочь читателям, размышляющим над этими вопросами, мы начинаем рассчитывать и публиковать специальные показатели, измеряющие величину разрыва между текущей стоимостью самых популярных финансовых активов и оценкой, которую им мог бы дать наиболее скептический и консервативный аналитик."
14,"Ведь во время кризисов обычно выигрывает тот, кто опирается на самые мрачные и пессимистичные прогнозы."
15,"Валютный глубиномер."
16,"Индекс золотого дна За период с момента прошлого обзора американский доллар немного укрепился в цене относительно золота (см."
17,"таблицу 1)."
18,"При этом вышли новые данные о динамике денежной массы в США: на 23 марта агрегат М1 был равен 1541 млрд долларов, а на 2 марта — 1580 млрд."
19,"Поскольку золотой запас США остался неизменным, реальное золотое содержание тысячи долларов упало с 5,28 до 5,15 грамма."
20,"Таким образом, потенциал падения доллара, который равен разнице между реальным золотым содержанием и текущей покупательной способностью, увеличился с 84,10 до 84,75%."
21,"Новые данные о динамике денежной массы поступили из Японии: за февраль М1 сократился с 481,2 до 477,9 трлн иен."
22,"Таким образом, золотое содержание иены выросло, но ее покупательная способность также увеличилась, и разрыв между ними поэтому не изменился."
23,"Изменились и данные относительно рубля, но лишь из-за ошибки, допущенной нами в прошлом выпуске глубиномера."
24,"Денежная масса М2 в России составляет 11,99 трлн рублей, а не 8,677 трлн, как мы ошибочно указывали ранее."
25,"В отношении британского фунта, евро и швейцарского франка новых данных о величине денежной массы и золотых резервов не поступало."
26,"Поэтому все изменения для них свелись к движению текущих валютных курсов."
27,"Евро немного всплыл, швейцарский франк опустился, а фунт остался на прежнем уровне."
28,"Наименьшим потенциалом падения по-прежнему обладает американский доллар, наибольшим — японская иена."
