"sent_pos","source"
0,"«Сто сторон»."
1,"Стартовал новый информационный ресурс РИА «Новости» о странах ближнего зарубежья."
2,"На Форуме европейских и азиатских медиа в Киеве РИА «Новости» официально объявило об открытии нового информационного ресурса «Сто сторон», посвящённого странам ближнего зарубежья."
3,"Проект представляет собой интерактивную информационную площадку, аккумулирующую новостную информацию со всех государств-соседей."
4,"Уже в скором времени на сайте будут представлены разделы новостей из Азербайджана, Армении, Белоруссии, Грузии, Казахстана, Киргизии, Латвии, Молдавии, России, Таджикистана, Украины и Эстонии."
5,"Проект позволит с разных сторон взглянуть на проблематику различных регионов, в частности на ситуации в зонах конфликта (Нагорный Карабах, Приднестровье), а также в Абхазии и Южной Осетии, обещает агентство."
6,"На сегодняшний день к проекту подключилось уже более 40 участников из разных стран."
7,"Каждый из них имеет возможность как независимо размещать собственные материалы на этом ресурсе, так и использовать материалы, опубликованные другими участниками."
8,"В специальном разделе «Свободная тема» можно будет публиковать авторские статьи по актуальным вопросам современной журналистики."
9,"В следующем году планируется запуск англоязычной версии сайта."
