"sent_id","par_id","source","book_id","par_pos","sent_pos"
45564,14748,"Motorola запатентовала проект телефона c 3D дисплеем",1620,1,1
45565,14748,"Эксперты считают, что 3D-мобильник появится не раньше чем через 5—6 лет, после обкатки технологии на телевизорах.",1620,1,2
45566,14749,"Да, речь пока идёт только о проекте 3D-мобильника.",1620,2,1
45567,14749,"Однако американский производитель первым успел запатентовать уникальную технологию, которая даёт возможность смотреть 3D-картинки и видео на телефоне-раскладушке.",1620,2,2
45568,14749,"Предполагается, что всё самое ценное будет вмонтировано в крышку аппарата, которая изготовлена из прозрачного материала и похожа на линзу.",1620,2,3
45569,14749,"Когда раскладушка открыта, владелец видит простое двухмерное изображение, при закрытии крышки прозрачная линза насытит картинку третьим измерением.",1620,2,4
45570,14749,"Правда, не сообщается, нужны ли специальные очки.",1620,2,5
45571,14750,"Эксперты указывают, что все предшествующие потуги в области мобильного 3D были нацелены не на телефоны-раскладушки или слайдеры, а на моноблоки.",1620,3,1
45572,14750,"Кстати, на рынке уже есть одно такое устройство — телефон Samsung SCH-In960, который продаётся только в Южной Корее.",1620,3,2
45573,14750,"Тем не менее уже создано немало технологий, которые дают пользователю возможность видеть трёхмерное изображение даже на небольших экранах.",1620,3,3
45574,14750,"Несмотря на все успехи, аналитики уверены, что раньше 2015 года 3D в телефоне не появится.",1620,3,4
