"sent_pos","source"
0,"С 11 по 18 октября в Чебоксарах будет проходить 14 Международный Фестиваль языков."
1,"Мероприятия пройдут в Художественном музее, центре 'Эдельвейс', Педуниверситете и ДК им."
2,"Ухсая, Национальнай библиотеке, Институте культуры и искусств."
3,"В программу мероприятий входят поэтические концерты, презентации письменности различных народ(Китайская, Руническая, Арабская письменности)."
4,"Также пройдёт КВН среди студенческих команд ЧГПУ им."
5,"И.Я.Яковлева."
6,"В план мероприятий входит встреча с иногородними гостями фестиваля и экскурсия по городу."
7,"А закроет фестиваль интернациональный концерт."
8,"Контактная информация: тел."
9,"68-50-51."
