"sent_id","par_id","source","book_id","par_pos","sent_pos"
42465,13789,"Батька не зовёт президентов на инаугурацию",1496,1,1
42466,13789,"Без приглашений остались даже Даля Грибаускайте и Михаил Саакашвили.",1496,1,2
42467,13790,"Судя по всему, инаугурация Александра Лукашенко, намеченная на 21 января, пройдёт без высоких гостей.",1496,2,1
42468,13790,"Примечательно, что президент Белоруссии не стал звать на торжественную церемонию вступления в должность даже дружественно настроенных коллег — глав Литвы и Грузии.",1496,2,2
42469,13791,"О том, что президент Литвы Даля Грибаускайте осталась без приглашения, стало известно от пресс-секретаря главы балтийской республики Линаса Бальсиса.",1496,3,1
93484,13791,"«По моим сведениям, Грибаускайте не получала, у нас нет никакого приглашения от Лукашенко»,",1496,3,2
42470,13791,"— цитирует  Infox.ru латвийского чиновника.",1496,3,3
42471,13791,"Впрочем, наблюдателей этот выпад не удивил.",1496,3,4
42472,13791,"Несмотря на довольно тёплые отношения между республиками, Вильнюс, будучи председателем Организации по безопасности и сотрудничеству в Европе, признал выборы в Белоруссии не соответствующими демократическим требованиям.",1496,3,5
42473,13791,"Свежи, видимо, в памяти Александра Лукашенко и слова Грибаускайте о ситуации в Минске накануне президентских выборов:",1496,3,6
42474,13791,"«Оппозиция не представляет собой серьёзной силы, у неё нет никаких шансов на победу.",1496,3,7
42475,13791,"Лукашенко мог бы победить с результатом в 99% голосов, однако он так не сделает.",1496,3,8
42476,13791,"Он наберёт в итоге 75% голосов, чтобы понравиться ЕС».",1496,3,9
42477,13792,"Однако о том, почему Лукашенко обошёл своим вниманием президента Грузии, остаётся лишь догадываться.",1496,4,1
42478,13792,"Пресс-секретарь Саакашвили Манана Манджгаладзе заявила, что грузинский лидер не приедет на инаугурацию белорусского коллеги также из-за отсутствия приглашения.",1496,4,2
42479,13792,"И это несмотря на то, что Минск продолжает политику непризнания Абхазии и Южной Осетии.",1496,4,3
