"sent_pos","source"
0,"Кризис одолел моду."
1,"Кредиторы настаивают на банкротстве круглосуточного телеканала World Fashion Channel."
2,"Угроза над World Fashion Channel (WFC) нависла из-за конфликта между руководством модного канала и компанией «Алтек»."
3,"Последняя обвиняет WFC в просрочке погашения векселей на сумму около 20 млн рублей."
4,"Это обстоятельство и стало поводом для обращения кредитора в Арбитражный суд Москвы."
5,"Владельцы WFC, в свою очередь, клянутся, что уже погасили большую часть задолженности, а оставшийся долг стороны по обоюдному согласию решили реструктурировать."
6,"О том, почему ООО «Алтек» решило отступить от договорённости, в администрации телеканала не знают."
7,"Между тем, пишет «Коммерсантъ», World Fashion Channel имеет сложности и в расплате с другими кредиторами."
8,"О том, что телеканал должен ему 8 млн рублей, заявил бывший глава Русской винно-водочной компании и совладелец WFC Артур Перепёлкин."
9,"Напомним, после разлада отношений с руководством канала Перепёлкин, которому принадлежит треть акций модного медиаресурса, оповестил всех партнёров World Fashion Channel о том, что его владельцы крадут доходы канала."
10,"Эксперты не исключают, что конфликт акционеров действительно может довести канал до банкротства."
11,"И напротив, если партнёры договорятся, WFC имеет все шансы стать доходным бизнесом."
12,"Пока же руководство телеканала не собирается прерывать вещание и по-прежнему остаётся спонсором Российской недели моды в Москве."
