"sent_id","par_id","source","book_id","par_pos","sent_pos"
33689,10772,"В Москву направляется ещё одна смертница?",1133,1,1
33690,10772,"МВД Ингушетии предупреждает, что 24-летняя Малика Туразова готовится взорвать себя в российской столице.",1133,1,2
33691,10773,"Силовое ведомство Республики Ингушетии обратилось за помощью к своим столичным коллегам.",1133,2,1
33692,10773,"По их информации, 24-летняя Малика Туразова, вдова боевика, собирается взорвать себя в Москве.",1133,2,2
33693,10773,"Как сообщает РБК, силовики не исключают, что Туразова может совершить самоподрыв в качестве акта мести за смерть мужа и брата, уничтоженных в 2005 году в результате спецоперации.",1133,2,3
33694,10773,"К такому выводу в МВД пришли после того, как женщина около недели назад ушла из-под наблюдения.",1133,2,4
33695,10773,"Незадолго до исчезновения в её доме в станице Нестеровской во время обыска нашли ваххабитскую литературу и инструкции по изготовлению самодельных взрывных устройств.",1133,2,5
33696,10774,"Отметим, что в столичные и подмосковные ОВД разослана ориентировка с приметами Малики Туразовой: рост около 165 см, глаза карие, волосы до плеч.",1133,3,1
33697,10774,"Вместе с тем ингушские правозащитники призывают осторожно относиться к утечкам из спецслужб о потенциальных шахидах.",1133,3,2
33698,10774,"Им известны такие случаи, когда девушка убегала из дома, если хотела выйти замуж против воли родителей.",1133,3,3
33699,10774,"Те, не зная, как её остановить, сообщили в правоохранительные органы, что она поехала в Москву взрываться.",1133,3,4
33700,10774,"В результате девушку задержали, разобрались и отпустили.",1133,3,5
33701,10775,"О трагедии в столичной подземке, случившейся год назад, читайте в статье Частного корреспондента «Теракты в метро»",1133,4,1
