"sent_pos","source"
0,"Американские физики не исключают, что им удалось нащупать тёмную материю Речь идёт о регистрации слабо взаимодействующих массивных частиц с массами около 7―11 гигаэлектронвольт."
1,"Тёмная материя, или, как её ещё называют, скрытая масса, ― это некая субстанция, не участвующая в электромагнитном взаимодействии, из которой состоит примерно 20% массы Вселенной."
2,"До сих пор эту субстанцию никому не удавалось зарегистрировать, однако американские физики считают, что им удалось сделать прорыв."
3,"Учёные заявили, что им, скорее всего, удалось зафиксировать частицы тёмной материи."
4,"Какова вероятность того, что это действительно научное открытие ― пока неизвестно, с препринтом работы исследователей можно ознакомиться на сайте аrXiv.org."
5,"Lenta.ru сообщает, что нащупать тёмную материю удалось при помощи детектора CoGeNT (Coherent Germanium Neutrino Technology)."
6,"Он залегает на глубине 600 метров в шахте, в которой раньше добывали железную руду."
7,"За неполных два месяца, уверяют физики, они зарегистрировали немало слабо взаимодействующих массивных частиц (WIMP ― Weakly Interactive Massive Particles) с массами около 7―11 гигаэлектронвольт."
8,"Тёмная (или скрытая) материя — понятие, которое в прошлом веке понадобилось астрофизикам, чтобы объяснить то, что они видят."
9,"Или, точнее, то, что они НЕ видят."
10,"Впервые на странность в наблюдаемых астрономами данных ещё в 1932 году обратил внимание швейцарский астроном Фриц Цвики (Fritz Zwicky, 1898―1974)."
11,"Он заметил, что скопление галактик, наблюдаемое в созвездии Волосы Вероники, вращается совсем не так, как следует из известных нам законов гравитации и механики: галактики, даже находящиеся на значительном отдалении от центра скопления, движутся примерно с теми же скоростями, что и расположенные ближе к центру."
