"sent_pos","source"
0,"Обама и Бернанке предупреждают о новом экономическом кризисе Угрозами финансового краха чиновники надеются уговорить конгресс США поднять потолок госдолга страны."
1,"Президент США предупредил, что в том случае, если конгрессмены не поднимут потолок национального госдолга, новый экономический кризис будет неминуем."
2,"«Абсолютное доверие к кредитоспособности США является основой не только нашего образа жизни, но и всей мировой финансовой системы."
3,"Если мы долго будем оттягивать принятие этого закона, финансовый кризис может повториться."
4,"Таким образом, в следующем месяце нас ждёт много работы», — цитирует РБК Барака Обаму."
5,"Он также выразил надежду на то, что руководство Республиканской партии будет стремиться предотвратить дефолт, как и заявляло ранее, и потолок будет поднят «в разумных пределах»."
6,"Аналогичного мнения придерживается и глава Федеральной резервной системы США Бен Бернанке."
7,"По его мнению, в том случае, если лимит для государственного долга в ближайшее время не будет повышен, мировые рынки могут безвозвратно утратить доверие к кредитоспособности США."
8,"«Затягивание с решением относительно лимита государственной задолженности приведёт к тому, что Америка может потерять свой наивысший кредитный рейтинг."
9,"Даже кратковременная приостановка платежей по основному долгу или процентам по долговым обязательствам казначейства может привести к серьёзным сбоям на финансовых рынках», — заявил главный американский финансист."
10,"О том, как Россия выходила из финансового кризиса, читайте в статье Частного корреспондента «Кризис залили деньгами»"
