"sent_pos","source"
0,"Сеголен Руаяль — претендент на пост Президента Франции Сеголен Руаяль (Ségolène Royal) будет кандидатом Социалистической партии на президентских выборах во Франции 22 апреля 2007 года."
1,"Сеголен Руаяль вышла победителем на внутрипартийных выборах."
2,"Она получила 60,6% голосов."
3,"Впервые на пост Президента Франции будет претендовать женщина."
4,"На внутрипартийных выборах Сеголен Руаяль обошла бывшего Премьер-министра Франции Лорана Фабиуса (Laurent Fabius) (18,5% голосов) и бывшего министра экономики и финансов Доминика Штраус-Кана (Dominique Strauss-Kahn) (20,8% голосов), каждый из которых получил около 20% голосов."
5,"В выборах приняли участие 82% членов Социалистической партии."
6,"Выборам предшествовала предвыборная кампания, в течение которой три раза проводились телевизионные дебаты и прошли многочисленные обсуждение на партийных собраниях."
7,"Наибольшую поддержку Сеголен Руаяль получила среди молодых членов партии."
8,"Правящая во Франции партия, Союз за Народное Движение, определит своего кандидата в начале 2007 года."
9,"Наиболее вероятным кандидатом от правящей партии считается министр внутренних дел Николя Саркози (Nicolas Sarkozy)."
10,"Согласно опросам, Руаяль и Саркози имеют, приблизительно, равные шансы на победу."
11,"Однако, Саркози предстоит ещё внутрипартийная борьба против министра обороны Мишель Альо-Мари (Michèle Alliot-Marie) и Премьер-министра Доминик де Вильпена (Dominique de Villepin)."
12,"Сеголен Руаяль (дата рожд. 22 сентября 1953 года) — бывший министр окружающей среды (1992 — 93 годы), министром образования (1997 — 2000) и министром по делам семьи (2000 — 2002)."
13,"Политическая карьера Руаяль начала в 1982 году, когда она стала советником по проблемам окружающей среды, здоровья и молодёжи Президента Франсуа Миттерана."
14,"С 2004 года Руаяль — Президент региона Пуату — Шарант."
