"sent_pos","source"
0,"Германия."
1,"В катастрофе поезда на магнитной подвеске Трансрапид погибло, предположительно, 21 человек и 10 получили тяжелые ранения."
2,"Катастрофа произошла на испытательной трассе в нижнесаксонском районе Эмсланд (Emsland) недалеко от границы с Нидерландами."
3,"Найдены 15 тел погибших."
4,"Согласно сообщениям полиции, катастрофа произошла в 9.30 утра по местному времени (07:30 UTC)."
5,"На скорости около 170 км/час автоматически управляемый сверхскоростной поезд с 31 пассажиром на борту врезался в ремонтный вагон с двумя операторами, который находился на пути."
6,"Предположительно, катастрофа произошла не по техническим причинам, а вследствие ошибок персонала."
7,"Канцлер Германии Ангела Меркель намерена ещё сегодня прибыть в Эмсланд."
8,"Тяжелые последствия Магнитная дорога находится высоко на опорах, разбитый поезд остался в подвешенном состоянии на полотне дороги, поэтому доступ спасателей к поезду сильно затруднен."
9,"Передняя часть поезда полностью разбита, поезд частично свешивается с высоты 5 метров."
10,"Обломки поезда разбросаны на расстоянии до 300 метров от места катастрофы."
11,"Части внешнего корпуса поезда были сорваны и упали вниз, на землю."
12,"Министр транспорта Германии Вольфганг Тифензее (Wolfgang Tiefensee) прервал свой визит в Китай и возвращается в Германию, к месту катастрофы."
13,"Тифензее выразил соболезнование родственникам погибших и сказал, что будет предпринято всё, чтобы выяснить причины катастрофы и сделать выводы."
