"sent_pos","source"
0,"Маленькая победа «Дома-2»."
1,"Телеканал ТНТ успешно оспорил в суде первое в истории страны решение о запрете скрытой рекламы."
2,"Арбитражный суд Татарстана отменил решения территориального управления ФАС, которое  ранее обвинило телеканал ТНТ в ненадлежащей рекламе."
3,"В одном из сюжетов «Дома-2» участники телешоу обсуждали игровую приставку Nintendo Wii и наперебой расхваливали её преимущества."
4,"По мнению УФАС, ТНТ, таким образом, нарушил положение закона «О рекламе», иными словами, обманул телезрителя, не предупредив заранее, что мнения участников телепередачи являются рекламой."
5,"Экспертизу сюжета проводила заведующая кафедрой журналистики Казанского госуниверситета профессор Светлана Шайхитдинова."
6,"В итоге выяснилось, что в эфире прозвучала «информация для неопределённого круга лиц, нацеленная на привлечение внимания аудитории к этому продукту."
7,"Это называется рекламой»."
8,"Более того, поскольку диалог о приставке длился 2 минуты 8 секунд, ещё 9 минут транслировались рекламные блоки в перерывах, а по закону реклама не должна превышать 15% времени вещания в течение часа»."
9,"Другими словами, телеканал обвинили ещё и в том, что он превысил допустимые нормы рекламного времени."
10,"Представители ТНТ эти обвинения отвергли, заявив, что сюжет с Wii являлся частью телепередачи и не должен был предваряться каким-либо предварительным уведомлением."
11,"В итоге аргументы адвокатов телеканала были признаны более убедительными."
12,"Помимо предписания убрать из передачи ненадлежащую рекламу ФАС наложила на ТНТ штраф на сумму 200 тыс."
13,"рублей."
14,"Это решение канал обжаловал в Арбитражном суде Москвы, который 17 июня приостановил производство по этому делу."
15,"ФАС обратилась в суд с ходатайством вернуться к его рассмотрению после завершения разбирательств в Татарстане, однако конкретная дата слушаний пока неизвестна."
16,"«Ситуация в Татарстане — это нонсенс."
17,"Абсурдно, когда территориальное управление ФАС выносит предупреждение федеральному каналу», — прокомментировал ситуацию глава информационно-аналитического центра Национальной ассоциации телерадиовещателей Владимир Лившиц."
