"sent_pos","source"
0,"Скандал Матч Топалов — Крамник на грани срыва."
1,"28 сентября менеджер Топалова Сильвио Данаилов подал протест в апелляционное жюри матча."
2,"Суть протеста сводилась к тому, что Крамник до 50-и раз за партию посещает туалет."
3,"Согласно регламенту матча каждый участник имеет свою собственную комнату отдыха, в которой имеется туалет."
4,"Комната просматривается видеокамерами."
5,"Туалет — не просматривается."
6,"На этом основании, что туалет не находится под наблюдением, и то, что Крамник очень часто заходит в туалет, Данаилов обвиняет Крамника в нечестной игре."
7,"В апелляционный комитет матча входят Георгиос Макропулос, Хорхе Вега и Зураб Азмайпарашвили."
8,"Апелляционный комитет не подтвердил обвинения Крамника в нечестной игре, однако, принял решение, по которому участникам оставляются комнаты отдыха, которые находятся под наблюдением, а индивидуальные туалеты закрываются."
9,"Обоим участникам предоставляется один общий туалет."
10,"Это решение апелляционного комитета опротестовали менеджеры обоих участников."
11,"Менеджер Крамника Карстен Хензель заявил, что предоставление комнат отдыха с туалетом каждому участнику обговорено в контракте: « ФИДЕ обеспечивает комнату отдыха и туалет для обоих игроков во время матча в турнирном зале и рядом со сценом (по возможности, за сценой), которые будут оборудованы монитором для прямой трансляции, и снабжены кофе, чаем и легкими закусками»."
12,"С этим пунктом были согласны оба участника, поэтому, чтобы изменить этот пункт контракта необходимо согласие обеих участников."
13,"С Крамником это не обсуждалось."
14,"Менеджер Крамника потребовал замены членов апелляционного жюри, так как они не имеют нейтральную позицию, и выполняют требования Данаилова, тем более известно, что Азмайпарашвили является близким другом Данаилова."
15,"Крамник объясняет свои частые посещения туалета тем, что он любит ходить, а комната отдыха слишком мала для этого."
16,"В свою очередь Данаилов также высказался против решения апелляционного жюри."
17,"Если даже будет один общий туалет, то Крамник сможет неограниченно посещать этот туалет и в это время находится вне контроля."
18,"Данаилов требует, чтобы во время посещения туалета участников сопровождал заместитель арбитра."
19,"Цитата из заявления Данаилова: «Чемпион мира Веселин Топалов возмущен подозрительным поведением своего оппонента, г-на Владимира Крамника, который, в действительности, принимает свои самые важные решения в туалете."
20,"… Если матч будет продолжен, чемпион мира будет воздерживаться от рукопожатия с г-ном Крамником до начала партий и не будет принимать участия в совместных пресс-конференциях с ним."
21,"Веселин Топалов будет выступать с отдельными заявлениями для сми»."
22,"Начало пятой партии, которая должна была играться сегодня (29 сентября) было задержано на 22 минуты."
23,"Затем в зале для игры появился Топалов."
24,"Главный судья матча пустил часы."
25,"Крамник так и не появился."
26,"В 16 часов 22 минуты Крамнику было засчитано поражение за просрочку времени."
27,"Илюмжинов призвал Крамника продолжить матч."
28,"Матч прерван?"
29,"Шахматный трон свободен?"
