"sent_pos","source"
0,"«Мы вышли из шинели Засурского» Легендарному декану журфака МГУ сегодня исполнилось 80 лет."
1,"Президент факультета журналистики МГУ им."
2,"М.В."
3,"Ломоносова Ясен Николаевич Засурский сегодня отмечает свой юбилей."
4,"Он пришёл на кафедру 56 лет назад, а через 12 лет уже возглавил факультет — самую престижную журналистскую кузницу, которая и по сей день не теряет своего авторитета в стране."
5,"Многие мэтры уважительно говорят о своём учителе: «Мы выросли из шинели Засурского»."
6,"Он считает, что золотой век журналистики, который пришёлся на 1991—1993 годы, уже миновал."
7,"Но он продолжает любить свою профессию, поскольку она так же изменчива и подвижна, как сама жизнь."
8,"Это свойство журналистики, по мнению Ясена Николаевича, и определяет главные качества человека, который решает посвятить свою жизнь этому нелёгкому делу."
9,"«Главное, чтобы человек был любопытным и сомневался."
10,"Когда человек не сомневается, он не сможет стать журналистом."
11,"Журналистика — это и профессия, и призвание."
12,"Это такой вид особого заболевания, когда человек живёт этими новостями, этими событиями и это часть существования»."
