"sent_pos","source"
0,"Уровень дискуссии Леонид Ярмольник покинул ток-шоу канала ""Россия-1"" из-за антисемитской выходки и винит руководство телеканала."
1,"Известный артист Леонид Ярмольник в среду во время ток-шоу ""Прямой эфир"" с Борисом Корчевниковым на канале ""Россия-1"" был вынужден покинуть студию после антисемитского выпада одного из участников шоу против него."
2,"Сам актер считает, что такую ситуацию допустило руководство канала, сообщает NEWSru.com."
3,"Выпуск программы был посвящен так называемым догхантерам, убивающим бездомных собак."
4,"В студию был приглашен представитель этого движения Геннадий Осовицкий, а также несколько знаменитостей, в том числе Ярмольник и Иосиф Кобзон."
5,"Осовицкий заявлял, что они, догхантеры, будут продолжать убивать бездомных собак, потому что они взяли на себя в этом вопросе функции государства."
6,"Ярмольник, как сообщает в своем блоге журналист радио ""Свобода"" Елена Рыковцева, ""взрывался в ответ: ""Вы государство?!"
7,"Да обойдемся мы без этого государства!"
8,"Вы убийца!"
9,"Потом они придут убивать вас!"""
10,"- это он уже обещал аудитории, показывая рукой на догхантера""."
11,"Как видно по видеозаписи программы, Осовицкий наклонился к актеру и что-то ему тихо сказал, после чего Ярмольник заявил всей аудитории: ""Этот человек между репликами знаете, что мне сказал?"
12,"Чтобы я ехал на родину обетованную!"
13,"Вот уровень дискуссии этого человека!"""
14,"""То есть вы поняли, что произошло."
15,"Этот благообразный Геннадий по сути сказал ему: убирайся в свой Израиль, жид пархатый."
16,"Не хрен нашими необрезанными собаками заниматься, займись своими обрезанными."
17,"Но вы думаете, кто-то обратил внимание на этот вопль Ярмольника?"
18,"Никто."
19,"Ни один человек в студии, включая ведущего."
20,"Подумаешь антисемитский выпад."
21,"Та еще сенсация."
22,"Ор продолжился своим чередом, пока Ярмольник не поставил ультиматум: ""Если он остается в студии - я ухожу""."
23,"Но нет, антисемита и собачьего убийцу никто не выгнал."
24,"Из студии ушел Ярмольник - под издевательские аплодисменты вот этого догхантера"", - пишет Рыковцева."
25,"Сам Ярмольник заявил, что такую ситуацию допустило руководство канала."
26,"""После записи я говорил с продюсером программы, с главным редактором."
27,"Они меня как бы прекрасно понимают, но они делают свое дело, потому что зарабатывают деньги, когда есть рейтинг, есть скандал."
28,"Я от этого скандала ушел, потому что это ниже моего достоинства."
29,"Это неприлично."
30,"Безусловно, виноват канал, безнравственность распространяется."
31,"Сидит он тут здоровый между Ярмольником и Кобзоном, на него смотрит вся страна."
32,"Замечательный парень, который плюс ко всему антисемит."
33,"Если говорить об антисемитизме, то меня это мало касается: я всю жизнь прожил в этой стране, и я русский артист."
34,"А в нем сидит невежество, хамство - как я могу продолжать разговор с этим человеком?"
35,""", - сказал Ярмольник."
36,"Артист считает, что руководство программы должно было хотя бы предупредить участников о том, кому они хотят предоставить эфир."
37,"Актер активно лоббирует принятие закона о защите животных, который уже несколько раз был отклонен, и принимает участие в акциях протеста против догхантеров."
38,"По его мнению, люди, которые убивают бездомных животных, делают это из жестокости, которая может быть перенаправлена и на людей."
39,"""Пока это остается вне поля зрения правоохранительных органов и законодательства."
40,"Мы так далеко зайдем, если разрешим по своему усмотрению убивать собак и кошек людям, которые получают от этого удовольствие"", - сказал он."
