"sent_pos","source"
0,"Комитет против пыток Организации Объединенных Наций предлагает Соединённым Штатам закрыть американскую военно-морскую базу Гуантанамо на Кубе, а также и секретные тюрьмы, которые, как полагают, находятся в Египте, Иордании и Восточной Европе."
1,"Комитет, состоящий из 10 независимых экспертов, призывает администрацию Буша положить конец использованию пыток и жёстокое обращение с подозреваемыми в терроризме."
2,"В одиннадцатистраничном докладе, комитет отмечает, что США никого не должны содержать в секрете под контролем."
3,"Комитет также сказал, что США должны обнародовать и расследовать любые такие случаи."
4,"Предполагается, что США имеют множество секретных тюрем, куда подозреваемые транспортируются, и где они подвергаются допросам с использованием сомнительных методов, которые нарушают международные соглашения по правам человека."
5,"В начале месяца США послали 30 чиновникам, которые участвовали в слушаниях комитета по пытками, заседающему в Женеве."
6,"Делегация США была подвергнута критике, так как она была не в состоянии прокомментировать вопросы, касающиеся предполагаемых секретных тюрем."
7,"Комитет установил, что было свидетельство, что американский военный персонал в Ираке и в Авганистане нарушал права некоторых задержанных."
8,"Комитет сказал, что некоторые из методов США привели к смертельным случаям заключенных во время допросов."
9,"Комитет далее утверждал, что «неопределенные» руководящие принципы вели к злоупотреблению в отношении задержанных."
10,"Согласно Ассошиэйтед Пресс, американские чиновники в Женеве отказались прокомментировать этот доклад."
