"sent_pos","source"
0,"На берегу Женевского озера появится музей Чарли Чаплина."
1,"Это будет первый в мире музей великого актёра."
2,"Швейцарский домик на берегу Женевского озера, в котором Чаплин прожил последние 25 лет своей жизни, станет первым музеем звезды немого кинематографа, режиссёра, композитора и продюсера."
3,"По заверениям сына Чаплина Майкла, он 10 лет тщетно пытался получить от властей разрешение на устройство музея."
4,"«Всё это время к нам приходили люди из разных стран и просили разрешение пройтись по аллеям парка, иногда прибывали целые туристические автобусы."
5,"Поэтому мы и решили превратить этот дом в музей», — сообщил Майкл Чаплин."
6,"Власти всё же дали добро."
7,"Спонсором музея стала швейцарская компания Nestle."
8,"Предполагается, что обустройство дома обойдётся в 50 млн долларов и займёт не менее двух лет."
9,"Известно, что экспозиция музея будет представлена не только личными вещами великого лицедея, но и уникальными сюжетами из семейного архива Чаплинов."
10,"«Мы отказались от идеи полностью статического музей, так как это бы противоречило самому духу кинематографа», — заявил сын Чаплина."
11,"Между тем, далеко не во всех странах к памяти Чарли Чаплина относятся с почтением."
12,"Подробнее об этом читайте в материале «Памятник Чарли Чаплину снесут в Индии»."
