"sent_pos","source"
0,"Новое государство на карте Власти Судана признали отделение Южного Судана."
1,"Долголетнее противостояние севера и юга Судана завершилось признанием президентом страны Омаром аль-Баширом результатов референдума о независимости Южного Судана, что официально подтверждается в декрете, подписанном аль-Баширом, сообщает NEWSru.com."
2,"О результатах референдума накануне сообщил сам президент: «Итоги уже известны — они говорят об отделении юга от севера»."
3,"«Мы заявляем о нашем уважении и признании выбора жителей юга и результатов референдума», — также заявил министр по делам президента Судана Бакри Хасан Салех."
4,"Официальные же итоги плебисцита таковы: независимость Южного Судана от Хартума поддержали 98,83% принявших участие в голосовании, которое проводилось на юге страны в период с 9 по 15 января."
5,"Госсекретарь США Хиллари Клинтон в понедельник прокомментировала результаты референдума: «Мы приветствуем мирный и прошедший при соблюдении норм референдум и призываем руководителей и севера, и юга Судана продолжать работать для достижения окончательного соглашения»."
6,"Кроме того, Клинтон положительно отозвалась о властях Судана, которые признали итоги референдума."
7,"Проведение референдума стало следствием подписанного в 2005 году договора о мирном урегулировании, который остановил затяжную и кровопролитную гражданскую войну, унёсшую жизни более 2 млн человек, и стал первым шагом на пути южан к независимости."
8,"Вступление в силу итогов плебисцита состоится 9 июля нынешнего года."
9,"До этой даты Судан будет формально оставаться единым государством."
10,"Однако пока не проработана процедура раздела страны."
11,"Неясно, как будут делиться доходы от нефти и её транзита, как произойдёт раздел вооружённых сил."
