"sent_pos","source"
0,"Попытка покушения совершена вчера вечером на квартире Исы Ямадаева."
1,"Как рассказывает сам Ямадаев, он знал о готовящемся преступлении и попросил защиты у сотрудников уголовного розыска, которые присутствовали в квартире на момент попытки покушения."
2,"Неизвестный мужчина пытался выстрелить в спину Исе Ямадаеву, но был обезоружен и в настоящее время ведётся следствие."
3,"Как передала радиостанция «Маяк», по факту покушения на Ису Ямадаева возбуждено уголовное дело."
4,"Об этом сообщил официальный представитель Следственного комитета при прокуратуре Владимир Маркин."
5,"Председатель Исламского комитета России Гейдар Джемаль в интервью «Свободной прессе» говорит о том, что касается попытки покушения на Ису: «...да, конечно, это новость, которая ложится в канву всех предыдущих событий."
6,"И тут вешай не вешай собак, но люди, которые были арестованы по делу Сулима в Эмиратах, и дают показания, имеют прямое отношение к Рамзану Кадырову»."
7,"Как известно, Иса Ямадаев является братом Сулимы Ямадаева, Героя Российской Федерации, на которого в ОАЭ была совершена попытка покушения 28 марта."
8,"Первоначально говорилось о заказном убийстве и похоронах Сулима Ямадаева, но Генеральная прокуратура ОАЭ, как пишет «Gzt.Ru», 23 июля передала дело Сулима Ямадаева в суд, сформулировав его суть как покушение на убийство, а не как убийство."
9,"Иса Ямадаев является третьим из братьев Ямадаевых, на которых уже совершены покушения."
