"sent_id","par_id","source","book_id","par_pos","sent_pos"
42519,13806,"В России не осталось ни одного милиционера",1501,1,1
42520,13806,"1 августа в стране официально завершена переаттестация всех сотрудников органов внутренних дел.",1501,1,2
42521,13807,"Итоги проведенной аттестации ведомство подводит сегодня.",1501,2,1
42522,13807,"Как сообщает РБК, полного кадрового обновления МВД достичь так и не удалось, однако верхушка некоторых структур, ранее упоминаемых в скандальных историях, как то: СК при МВД, ДЭБ и управление «К» - была полностью обновлена.",1501,2,2
42523,13807,"Как известно, имена руководителей СК при МВД очень часто упоминались в прессе в связи с делом Магнитского.",1501,2,3
42524,13807,"Именно эта структура завела уголовное дело на юриста британского фонда.",1501,2,4
42525,13807,"Несколько руководителей, в том числе экс-глава СК при МВД Алексей Аничин, и следователей попали на днях в список Госдепа США, вводящий для них визовые ограничения.",1501,2,5
42526,13808,"Поплатились карьерой и руководители Бюро специальных технических мероприятий (БСТМ) и управления «К» МВД.",1501,3,1
42527,13808,"Их имена фигурировали в связи с делом Чичваркина.",1501,3,2
42528,13808,"Материалы в прессе о крышевании бизнеса, заказных уголовных делах и налоговых аферах, совершаемых при участии сотрудников ДЭБ, помогли практически полностью сменить руководство департамента в ходе его превращения в ГУЭБ и ПК.",1501,3,3
42529,13808,"Избавились в МВД и от прозванного за глаза серым кардиналом руководителя Организационно-инспекторского департамента МВД Владислава Волынского.",1501,3,4
42530,13809,"В минувшую пятницу глава администрации президента Сергей Нарышкин, возглавлявший комиссию по генеральской переаттестации, доложил президенту РФ Дмитрию Медведеву, что из 340 генералов в системе МВД РФ в результате аттестации были уволены 143.",1501,4,1
42531,13809,"При этом большинство не прошедших аттестацию, по его словам, уволены не по компрометирующим обстоятельствам, а по состоянию здоровья или возрасту.",1501,4,2
42532,13810,"Впрочем, далеко не все эксперты довольны итогами переаттестации.",1501,5,1
42533,13810,"«Первым делом нужно было убирать Нургалиева, а потом уже всех остальных по нисходящей.",1501,5,2
42534,13810,"Но Медведеву не позволили этого сделать.",1501,5,3
42535,13810,"Поэтому вся переаттестация превратилась в фарс»,",1501,5,4
42536,13810,"- считает председатель профсоюза московских милиционеров Михаил Пашкин.",1501,5,5
42537,13810,"По его словам, переаттестация привела только к одному: наиболее опытные и здравомыслящие сотрудники были уволены.",1501,5,6
42538,13810,"«Поголовье генералов уменьшено, и наиболее одиозные сотрудники были отставлены, поэтому можно говорить о положительных тенденциях, привнесенных переаттестацией.",1501,5,7
42539,13810,"Милиционеры надеялись отделаться лёгким испугом — техническим переименованием милиции в полицию.",1501,5,8
42540,13810,"Этого не произошло, в чем заслуга президента и главы его администрации Сергея Нарышкина»,",1501,5,9
42541,13810,"- считает гендиректор Центра политической информации Алексей Мухин.",1501,5,10
