"sent_pos","source"
0,"Курьёзный случай на клубничном поле фермера Несколько дней назад произошёл инцидент между фермерами самого западного района Германии в Северном Рейне-Вестфалии."
1,"Начался он с того, что любопытный и небедный фермер Лео Пельцер (Leo Pelzer) стал беспокоиться за свои клубничные поля."
2,"Несколько раз на них выпадал град и фермер понёс существенные потери, недосчитавшись значительной части прибыли."
3,"В соседней Бельгии разыскал устройство, благодаря которому можно избавлятьсяся от градовых облаков."
4,"Правда цена кусалась — примерно 10 тысяч евро."
5,"Но, подсчитав все плюсы и минусы, Пельцер решился на покупку и приобрёл... сразу три агрегата."
6,"Назовём их, как это уже прижилось в Германии, «погодными пушками» (Wetterkanone)."
7,"Что это такое?"
8,"Довольно хитроумное передвижное устройство, напоминающее фермерский прицеп к трактору с очень высокими бортами, с задней стороны которого приспособлена труба, длиной 6 метров."
9,"В стационарном положении труба ставится вертикально и из неё можно стрелять по облакам."
10,"Процесс автоматизирован."
11,"Каждые семь секунд выстрел."
12,"На высоту примерно 300 метров отстреливается патрон, заполненный смесью ацетилена, кислорода и азота."
13,"Там он разрывается и от этой «пакости» градовые облака расходятся."
14,"Идея суперовая, раз фермер пошёл на такие затраты."
15,"К тому же, новинка должна была заинтересовать соседей для собственных покупок, а на западе принято за каждого «соблазнённого» фермера платить."
16,"Кому?"
17,"Лео Пельцеру, конечно же!"
18,"Такие вот радужные планы."
19,"Но сейчас фермеру не до улыбок."
20,"Соседи, вместо того, чтобы броситься в Бельгию за суперовой новинкой, набросились на самого Пельцера с кучей претензий."
21,"И направились в аппартаменты местного отделения партии зелёных, чтобы требовать защиты от Пельцера и его дъявольской трубы-пушки."
22,"К тому же он теперь должен не только прекратить эксперименты, но и выплатить соседям за понесенные ими убытки."
23,"Что с ними стряслось?"
24,"Как обнародовано, новинка очень повредила их сельскому хозяйству."
25,"Оказывается, после обстрелов облаков, дожди совсем перестали выпадать на полях."
26,"За три недели — ни капли."
27,"Катастрофически засыхают пшеница и кукуруза."
28,"Плохо дело и с домашними животными."
29,"Они отреагировали на канонаду чуть ли не инфарктами, и, как утверждают пострадавшие, почти перестали есть."
30,"Плюс ко всему - шумовое экологическое загрязнение."
31,"Каждый выстрел напоминает старт дюз реактивного самолёта, звуки выстрелов разносятся на расстояние до пяти километров."
32,"И хотя Пельцер клянётся, что радиус воздействия погодных пушек не превышает пятисот метров, что они используются очень редко и что он не имеет никакого отношения] к погодным аномалиям региона Хайнсберг, другие фермеры его и слушать не хотят... И смешно и грустно."
33,"Возможно, причину нужно искать в другом — элементарная зависть успешному и богатеющему конкуренту, что в Германии не редкость."
