"sent_id","par_id","source","book_id","par_pos","sent_pos"
102824,36076,"Владимир Путин одобрил проект договора между Россией и Крымом",3704,1,1
102825,36077,"Документ будет подписан на высшем уровне.",3704,2,1
102826,36078,"принятии республики в состав РФ и образовании новых субъектов.",3704,3,1
102827,36078,"Соответствующее распоряжение президента опубликовано на официальном портале правовой информации.",3704,3,2
102828,36078,"""Одобрить проект договора между Российской Федерацией и Республикой Крым о принятии в Российскую Федерацию Республики Крым и образовании в составе Российской Федерации новых субъектов"",",3704,3,3
102829,36078,"- говорится в первом пункте распоряжения Путина.",3704,3,4
102830,36078,"""Считать целесообразным подписать договор, предусмотренный настоящим распоряжением, на высшем уровне"",",3704,3,5
102831,36078,"- цитирует РБК второй пункт.",3704,3,6
102832,36079,"Сегодня Путин уведомил правительство России, Госдуму и Совет Федерации о предложениях Госсовета Крыма и Законодательного собрания Севастополя о принятии в РФ Республики Крым, включая город Севастополь, и образовании в составе России новых субъектов.",3704,4,1
102833,36079,"В 15:00 мск глава государства выступит с внеочередным посланием к Федеральному собранию, посвященным присоединению Крыма и Севастополя к России.",3704,4,2
102834,36080,"Накануне, 17 марта, Путин подписал указ о признании Республики Крым в качестве независимого и суверенного государства и признании Севастополя городом с особым статусом в составе Крыма.",3704,5,1
102835,36080,"""Учитывая волеизъявление народов Крыма на общекрымском референдуме, состоявшемся 16 марта 2014 года, признать Республику Крым, в которой город Севастополь имеет особый статус, в качестве суверенного и независимого государства"",",3704,5,2
102836,36080,"- говорится в тексте документа.",3704,5,3
